,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
73,down,lower,4,35,94,0.7940820000367239,32,1741355462,267.54512999998406
74,down,lower,4,59,49,2.118063100031577,32,1741355465,270.41345150000416
75,down,lower,4,82,50,4.793275799951516,32,1741355470,275.97234019997995
76,up,higher,5,4,85,0.7403008000110276,32,1741355472,277.4698319999734
77,down,lower,5,44,75,0.7856987999984995,32,1741355473,279.0037258999655
78,down,lower,5,37,55,0.880419900000561,32,1741355475,280.63897779997205
79,down,lower,6,31,17,0.8130692999693565,32,1741355477,282.1970352999633
80,up,higher,6,55,69,0.7943368999985978,32,1741355478,283.7483290999662
81,up,lower,6,19,22,1.2603352000005543,32,1741355480,285.76036989997374
82,up,higher,5,12,93,0.6950527000008151,32,1741355482,287.2124237999669
83,up,higher,5,75,0,1.1183291000197642,32,1741355483,289.0856108000153
84,up,higher,5,90,29,1.1535252000321634,32,1741355485,290.98524179996457
85,up,higher,6,0,24,1.2153529000352137,32,1741355487,292.9546769000008
86,down,lower,6,0,80,1.2594706999952905,32,1741355489,294.9555003999849
87,up,higher,6,85,55,1.9458918999880552,32,1741355492,297.676036299963
88,up,higher,7,96,62,2.305778600042686,32,1741355495,300.74450939998496
89,up,lower,7,78,87,2.0249799999874085,32,1741355498,303.52724739996484
90,down,lower,10,79,27,0.6273891999735497,32,1741355501,306.48736630001804
91,up,higher,10,55,36,0.9003077000379562,32,1741355502,308.1469531999901
92,down,lower,10,17,42,0.7088801999925636,32,1741355504,309.5996376000112
93,up,higher,10,44,70,0.5933301000040956,32,1741355505,310.94300169998314
94,down,higher,10,7,77,0.8612270000157878,32,1741355507,312.5618652999983
95,up,higher,9,32,98,0.6190397000173107,32,1741355508,313.9352167000179
96,up,higher,9,76,51,0.6729780999594368,32,1741355510,315.364075999998
97,up,lower,9,9,69,1.1299466000054963,32,1741355512,317.2386284999666
98,down,lower,8,88,62,0.6062987000332214,32,1741355513,318.59672989998944
99,up,lower,8,78,93,0.6624911000253633,32,1741355514,320.0086590999854
100,up,higher,7,6,44,2.2841432000277564,32,1741355517,323.05351299996255
101,up,higher,7,37,38,2.715012200002093,32,1741355521,326.519184499979
102,up,higher,7,33,90,7.655489399970975,32,1741355529,334.9334103000001
103,down,lower,8,96,15,0.737884700007271,32,1741355531,336.42269039998064
104,down,higher,8,27,15,0.5860623000189662,32,1741355532,337.7501848000102
105,up,lower,7,49,87,1.0434883999987505,32,1741355534,339.5399214999634
106,down,lower,6,98,91,0.8086196999647655,32,1741355535,341.0896396000171
107,down,lower,6,47,26,1.4441970000043511,32,1741355538,343.26026040001307
108,up,lower,6,97,81,0.7075643000425771,32,1741355539,344.7251429000171
109,up,higher,5,18,20,0.9177978000370786,32,1741355541,346.3999286000035
110,down,lower,5,34,52,0.5462096000555903,32,1741355542,347.70069719996536
111,down,lower,5,60,25,3.0974567999946885,32,1741355546,351.55222349998076
112,up,higher,6,15,52,1.3179541999706998,32,1741355548,353.6094942999771
113,down,lower,6,93,28,0.7849409999907948,32,1741355549,355.1553799000103
114,up,higher,6,13,26,0.6642697000061162,32,1741355551,356.5861994000152
115,down,lower,7,53,3,0.5718780999886803,32,1741355552,357.9248418000061
116,up,higher,7,12,27,0.6292835000203922,32,1741355554,359.30064059997676
117,up,higher,7,58,24,1.6500744000077248,32,1741355556,361.7001447000075
118,down,higher,8,89,63,0.703181000018958,32,1741355557,363.1546179999714
119,up,higher,7,1,42,0.5024628000101075,32,1741355559,364.4214980999823
120,up,higher,7,91,63,1.3116127999965101,32,1741355561,366.4990543000167
121,down,lower,7,78,10,4.84936450002715,32,1741355566,372.0989663999644
122,up,higher,10,16,72,0.9639849999803118,32,1741355570,376.14472340000793
123,up,higher,10,19,83,0.7792577999643981,32,1741355572,377.6743326999713
124,down,lower,10,9,31,1.8987423999933526,32,1741355575,380.3267001999775
125,up,higher,10,67,93,1.8485325000365265,32,1741355577,382.9254094999633
126,down,higher,10,39,13,0.6418449999764562,32,1741355579,384.31863399996655
127,down,lower,9,90,28,0.6726062999805436,32,1741355580,385.750697600015
128,down,lower,9,91,44,0.9715550999972038,32,1741355582,387.48061789997155
129,up,higher,9,90,19,0.594744699948933,32,1741355583,388.83829749998404
130,down,lower,10,54,95,0.7794837999972515,32,1741355585,390.3758799000061
131,up,higher,10,88,71,0.6036359000136144,32,1741355586,391.7459577000118
132,up,higher,10,29,61,1.2416818999918178,32,1741355588,393.7510522999801
133,up,lower,10,79,46,0.7339775000000373,32,1741355590,395.2195372999995
134,up,lower,9,66,6,2.043602199992165,32,1741355592,398.0102207000018
135,down,higher,8,73,96,1.3732541000354104,32,1741355594,400.1560566999833
136,down,higher,7,88,25,0.6991148000233807,32,1741355596,401.62401149998186
137,up,higher,6,94,67,0.6304847000283189,32,1741355597,403.0210225000046
138,up,higher,6,41,19,1.7954207999864593,32,1741355600,405.58621579996543
139,down,lower,6,55,94,0.8792960999999195,32,1741355602,407.21559599996544
140,up,lower,7,81,64,0.8199742999859154,32,1741355603,408.7873577999999
141,down,higher,6,63,59,0.7921153000206687,32,1741355605,410.3382255999604
142,up,higher,5,97,40,0.6838431000360288,32,1741355606,411.78628860000754
143,down,lower,5,72,58,1.1457311000558548,32,1741355608,413.6982595999725
144,down,lower,5,77,57,1.326352300005965,32,1741355610,415.76640229998156
145,down,lower,0,54,57,0.784000100044068,32,1741355614,419.31857790000504
146,down,lower,1,56,97,1.118597399967257,32,1741355616,421.2024209999945
147,down,lower,2,5,42,2.1531063999864273,32,1741355618,424.1178195999819
148,up,higher,3,92,84,0.6639704999979585,32,1741355620,425.54986450000433
149,down,lower,4,48,30,0.9179523000493646,32,1741355622,427.2328390000039
150,up,lower,5,1,30,0.928399599972181,32,1741355623,428.92747940000845
151,down,lower,4,63,68,1.0718727000057697,32,1741355625,430.7423755999771
152,down,lower,4,16,17,0.7190294999745674,32,1741355627,432.20798090001335
153,down,lower,4,9,37,0.5656169999856502,32,1741355628,433.51890480000293
154,up,higher,5,86,73,1.0161333999712951,32,1741355630,435.2870310000144
155,up,higher,5,60,92,0.7018842000397854,32,1741355631,436.7451271999744
156,up,higher,5,22,63,1.3913242999697104,32,1741355633,438.904346299998
157,up,lower,6,67,84,1.3169045000104234,32,1741355635,440.97096770000644
158,up,higher,5,30,52,1.6064603999839164,32,1741355638,443.3304662000155
159,up,higher,5,65,3,2.250469400023576,32,1741355641,446.3334953999729
160,down,lower,5,32,59,0.7763051000074483,32,1741355642,447.8672079999815
161,up,higher,6,78,35,0.530092999979388,32,1741355643,449.1535410999786
162,down,higher,6,47,32,2.341418399999384,32,1741355647,452.2505698999739
163,down,lower,5,38,6,0.974001299997326,32,1741355648,453.9758788999752
164,down,lower,5,76,41,0.6490472999867052,32,1741355650,455.38791130000027
165,down,lower,5,58,52,0.6580527000478469,32,1741355651,456.7704615999828
166,up,higher,10,51,83,1.0454175000195391,32,1741355654,460.1576300999732
167,up,higher,10,48,94,1.402232099964749,32,1741355657,462.32441269996343
168,up,lower,10,73,8,0.6464162999764085,32,1741355658,463.73412779998034
169,up,lower,9,22,10,0.6685524000204168,32,1741355659,465.14390839997213
170,up,higher,8,14,99,0.4659508999902755,32,1741355661,466.36798239999916
171,up,higher,8,27,81,0.494265399989672,32,1741355662,467.6127349999733
172,up,lower,8,35,75,0.6275869000237435,32,1741355663,468.99526850000257
173,up,lower,7,23,9,0.45517769997240975,32,1741355665,470.212970499997
174,up,higher,6,52,88,0.6091732000350021,32,1741355666,471.5771328000119
175,up,higher,6,17,72,0.6255213000113145,32,1741355667,472.95132519997424
176,up,higher,6,95,58,0.6293854999821633,32,1741355669,474.3511043000035
177,up,lower,7,54,10,1.4183247999753803,32,1741355671,476.5337523999624
178,up,lower,6,81,75,0.9588622999726795,32,1741355673,478.2565910000121
179,up,lower,5,69,54,0.8965342000010423,32,1741355674,479.911383699975
180,up,higher,4,8,27,0.7358118999982253,32,1741355676,481.39244480000343
181,up,higher,4,96,84,1.0849809999926947,32,1741355678,483.22357590001775
182,down,lower,4,80,31,0.6206081999698654,32,1741355679,484.59033129998716
183,down,lower,5,64,83,0.6015318999998271,32,1741355680,485.94159289996605
184,up,higher,5,44,28,0.7228823999757878,32,1741355682,487.40921439998783
185,down,lower,5,27,48,0.4777087999973446,32,1741355683,488.63159559998894
186,up,lower,6,47,3,3.1061776999849826,32,1741355687,492.49770389997866
187,down,higher,5,80,33,0.8905222000321373,32,1741355688,494.155018999998
188,up,higher,4,75,43,0.6090226999949664,32,1741355690,495.5108118999633
189,down,lower,4,13,57,0.5583255999954417,32,1741355691,496.82675149996066
190,up,higher,4,68,94,0.5698681000503711,32,1741355692,498.1400947999791
191,down,lower,0,27,52,0.5776792999822646,32,1741355698,503.3698856999981
192,down,lower,1,21,40,0.9356502000009641,32,1741355699,505.0493577999878
193,up,higher,2,63,24,0.5271250999649055,32,1741355701,506.3262427999871
194,down,lower,3,81,48,0.4270130000077188,32,1741355702,507.51016959996196
195,up,higher,4,15,68,0.3365237999823876,32,1741355703,508.6037447999697
196,down,lower,5,67,13,0.9791712999576703,32,1741355705,510.3249816999887
197,up,higher,6,41,74,0.581622600031551,32,1741355706,511.6678171000094
198,down,higher,7,15,57,0.6913210000493564,32,1741355707,513.1146314999787
199,up,lower,6,38,61,0.5682826000265777,32,1741355709,514.4370571000036
200,up,higher,5,52,49,0.8060867000021972,32,1741355710,515.9870929999743
201,up,lower,5,2,39,2.7446208000183105,32,1741355714,519.4950810999726
202,down,lower,4,78,49,0.6335521999862976,32,1741355715,520.8863262999803
203,down,lower,4,46,41,1.2999897000263445,32,1741355717,522.9507912999834
204,up,higher,4,40,98,0.6158376999665052,32,1741355719,524.3155392999761
205,down,lower,5,65,82,0.6633554000291042,32,1741355720,525.7284260999877
206,down,lower,5,53,49,2.127721199998632,32,1741355723,528.6117472999613
207,down,lower,5,47,85,0.47200639999937266,32,1741355724,529.8303772999789
208,up,higher,6,8,35,0.8082158999750391,32,1741355726,531.3905141999712
209,down,lower,6,68,75,0.6605811000335962,32,1741355727,532.7982934999745
210,up,higher,6,72,0,0.617326800012961,32,1741355729,534.1819544999744
211,up,higher,7,66,85,1.7198530999594368,32,1741355731,536.6662656000117
212,down,lower,7,36,13,0.508702400024049,32,1741355732,537.9287750999792
213,up,lower,7,5,9,1.6512644000467844,32,1741355735,540.3300022999756
214,down,lower,6,0,45,0.6162645999575034,32,1741355736,541.6959134999779
215,up,lower,6,48,99,0.9351036999723874,32,1741355738,543.3982155999984
216,up,higher,5,72,90,0.9130374999949709,32,1741355739,545.0675874999724
217,up,higher,5,47,16,0.714984500024002,32,1741355741,546.5456876999815
218,up,higher,5,97,97,0.6492808999610133,32,1741355742,547.958575800003
219,up,higher,6,51,67,0.4569041000213474,32,1741355744,549.1727735999739
220,up,higher,6,3,30,0.4242797000333667,32,1741355745,550.3456675999914
221,up,higher,6,64,76,0.5092328000464477,32,1741355746,551.5988664999604
222,up,higher,7,65,8,0.5232178999576718,32,1741355747,552.87406870001
223,up,higher,7,47,69,0.6274891999782994,32,1741355749,554.2452220999985
224,up,higher,7,81,12,0.6637497000047006,32,1741355750,555.6665883999667
225,up,lower,8,72,74,0.72630580002442,32,1741355751,557.1432042999659
226,up,higher,7,83,61,0.5687089000130072,32,1741355753,558.4704727999633
227,up,higher,7,88,17,0.6866254000342451,32,1741355754,559.8997532000067
228,up,higher,7,93,84,0.5055062000174075,32,1741355755,561.1588824999635
229,up,lower,10,43,39,0.5493613000144251,32,1741355758,564.1064600999816
230,down,lower,9,10,54,1.0083919999888167,32,1741355760,565.8742251999793
231,up,higher,10,47,12,0.4323494000127539,32,1741355761,567.0691454999615
232,up,lower,10,98,12,1.0237934000324458,32,1741355763,568.8443799999659
233,up,higher,9,35,17,0.7603673000121489,32,1741355765,570.365090199979
234,up,higher,9,69,93,0.9892122999881394,32,1741355766,572.1062560999999
235,up,lower,9,33,55,1.0985266999923624,32,1741355768,573.9679088999983
236,up,higher,8,27,80,0.6182313000317663,32,1741355770,575.3126178999664
237,up,lower,8,61,67,0.9283614000305533,32,1741355771,576.9935536999837
238,up,higher,7,27,57,0.7006363000255078,32,1741355773,578.4571295999922
239,up,higher,7,60,76,1.5555163999670185,32,1741355775,580.7717187000089
240,up,higher,7,44,56,1.1169436000054702,32,1741355777,582.642993299989
241,up,lower,8,36,47,0.8422226999537088,32,1741355779,584.2331805999856
242,up,higher,7,26,7,0.584690599993337,32,1741355780,585.5823159000138
243,up,lower,7,52,82,0.8992187000112608,32,1741355782,587.2395186999929
244,up,higher,6,31,29,0.9786698999814689,32,1741355783,588.9516200000071
245,up,higher,6,43,80,0.9530713999993168,32,1741355785,590.6602651000139
246,down,lower,6,10,22,0.876506700005848,32,1741355787,592.2832244000165
247,up,lower,7,8,49,0.7892737999791279,32,1741355788,593.8263512999984
248,up,higher,0,54,69,1.220078199985437,32,1741355795,600.4124666000134
249,down,lower,1,78,51,0.44420219998573884,32,1741355796,601.6210105000064
250,up,higher,2,62,24,1.3351322999806143,32,1741355798,603.7123777999659
251,down,lower,3,59,45,0.4163443999714218,32,1741355799,604.8877582999994
252,up,higher,4,73,97,0.5474518000264652,32,1741355801,606.1829816999962
253,down,lower,5,13,38,0.3693263999884948,32,1741355802,607.3037321000011
254,up,higher,6,60,77,0.6739541999995708,32,1741355803,608.7260735000018
255,up,higher,7,8,13,0.9589779999805614,32,1741355805,610.4410317000002
256,up,higher,8,46,93,0.4851947000133805,32,1741355806,611.6640479000052
257,up,higher,9,0,50,1.0684333999524824,32,1741355808,613.4838792000082
258,up,higher,10,82,44,1.0788780000293627,32,1741355810,615.3103639999754
259,up,higher,10,48,80,2.2887072000303306,32,1741355813,618.3603289999883
260,up,higher,10,23,83,1.0645261000026949,32,1741355815,620.1781230999622
261,up,lower,10,98,62,0.9425875000306405,32,1741355816,621.8575279999641
262,up,lower,9,65,73,0.6842595000052825,32,1741355818,623.2971073999652
263,up,lower,8,15,8,0.8107745000161231,32,1741355819,624.8623288999661
264,up,lower,7,81,66,0.9466226000222377,32,1741355821,626.5657000999781
265,down,higher,6,81,20,1.6543939000112005,32,1741355823,628.9690163999912
266,down,lower,5,80,7,0.7044105000095442,32,1741355825,630.425303099968
267,up,higher,5,92,56,0.5654208000050858,32,1741355826,631.7493685999652
268,down,lower,5,70,29,0.6500441000098363,32,1741355827,633.1493907999829
269,down,higher,6,54,24,1.1260609999881126,32,1741355829,635.0244690999971
270,down,lower,5,18,10,0.7230341000249609,32,1741355831,636.498571300006
271,down,lower,5,6,72,0.5790885000023991,32,1741355832,637.8267650000053
272,up,higher,5,29,18,0.6467136000283062,32,1741355834,639.2276699999929
273,down,lower,6,8,87,0.6180674000061117,32,1741355835,640.5898516000016
274,down,lower,6,60,79,2.2741764999809675,32,1741355838,643.6160959000117
275,up,higher,6,62,22,0.7617949999985285,32,1741355839,645.1347135999822
276,down,lower,7,96,48,0.6466176999965683,32,1741355841,646.5430128999869
277,up,higher,7,5,56,0.8632291000103578,32,1741355842,648.1595050999895
278,down,lower,7,26,2,0.5725841999519616,32,1741355844,649.4837186000077
279,up,higher,8,87,95,0.9113053000182845,32,1741355845,651.1501619999763
280,down,lower,8,80,54,2.139870500017423,32,1741355848,654.0438402
281,up,higher,8,57,77,1.4435177000123076,32,1741355851,656.2300935999956
282,up,lower,9,23,94,1.1105509999906644,32,1741355852,658.0993998000049
283,up,lower,8,68,58,1.1123133999644779,32,1741355854,659.963253199996
284,up,higher,7,71,5,1.0030853999778628,32,1741355856,661.7359923999757
285,up,lower,7,46,48,3.255185700021684,32,1741355860,665.7475855000084
286,up,lower,6,32,24,0.7744556000106968,32,1741355862,667.2841613999917
287,up,higher,5,12,31,1.095757599978242,32,1741355863,669.1349357999861
288,up,higher,5,26,66,1.1251930999569595,32,1741355865,671.0036992999958
289,down,lower,5,57,43,2.3590883999713697,32,1741355868,674.108295699989
290,up,higher,10,16,94,1.2444252000423148,32,1741355873,678.3465736999642
291,up,higher,10,91,26,1.2018135000253096,32,1741355875,680.3075370999868
292,up,higher,10,59,20,0.5287076999666169,32,1741355876,681.5977347000153
293,up,higher,10,41,23,0.6153873999719508,32,1741355877,682.9679615999921
294,up,lower,10,87,97,0.6811702999984846,32,1741355879,684.4058969999896
295,up,lower,9,94,54,0.6429382000351325,32,1741355880,685.8036319999956
296,up,higher,8,93,17,1.0486548999906518,32,1741355882,687.6079399000155
297,up,lower,8,15,50,0.9779213999863714,32,1741355884,689.3400325999828
298,up,higher,7,41,4,1.125332499970682,32,1741355886,691.2192772999988
299,up,lower,7,31,35,0.8385940999723971,32,1741355887,692.8144104999956
300,up,higher,6,19,89,0.595146499981638,32,1741355888,694.1500361000071
301,up,lower,6,32,19,0.5646630999981426,32,1741355890,695.4778336000163
302,down,lower,5,90,85,0.8021528000244871,32,1741355891,697.0248890999937
303,down,lower,5,7,71,0.8240208000061102,32,1741355893,698.5964583000168
304,up,higher,5,14,68,0.6523259999812581,32,1741355894,699.9987358999788
305,up,higher,6,57,67,0.5993419999722391,32,1741355896,701.3450305999722
306,up,higher,6,94,2,1.0554862000280991,32,1741355897,703.1408173000091
307,up,higher,6,86,90,1.3006734999944456,32,1741355900,705.1868367000134
308,up,higher,7,60,96,0.7949947000015527,32,1741355901,706.7425809999695
309,up,lower,7,54,86,0.7446706999908201,32,1741355903,708.228484799969
310,up,higher,6,20,51,1.3843242999864742,32,1741355905,710.3795848999871
311,up,lower,6,90,28,1.3559237999725156,32,1741355907,712.498906599998
312,down,lower,5,56,79,1.1689652999630198,32,1741355909,714.4274853999959
313,up,lower,5,49,31,0.8444830000516959,32,1741355910,716.0297004000167
314,down,lower,4,29,87,0.5718286999617703,32,1741355912,717.364657099999
315,up,higher,4,15,43,0.5059682999853976,32,1741355913,718.6301061999984
316,up,higher,4,77,97,0.5303555999998935,32,1741355914,719.9244698999682
317,down,lower,5,15,67,0.5845491000218317,32,1741355916,721.2742664999678
318,down,lower,5,13,3,0.6391362000140361,32,1741355917,722.6780240999651
319,down,lower,5,10,67,0.49861690000398085,32,1741355918,723.9367215000093
320,up,higher,6,95,15,0.7490809999871999,32,1741355920,725.432867800002
321,down,higher,6,10,35,0.5208848000038415,32,1741355921,726.693202399998
322,up,higher,5,64,20,0.43798609997611493,32,1741355922,727.8867707999889
323,up,higher,5,85,17,0.5874185000429861,32,1741355924,729.2256545000128
324,down,lower,5,59,30,0.5793343000113964,32,1741355925,730.5595418000012
325,down,lower,0,5,25,0.6479516999679618,32,1741355928,733.8843827999663
326,up,higher,1,29,35,0.4711419999948703,32,1741355929,735.0986060000141
327,up,higher,2,83,27,0.5162010000203736,32,1741355931,736.3687430999707
328,down,lower,3,14,7,0.38445200002752244,32,1741355932,737.5000730999745
329,down,lower,4,96,38,0.6247172000003047,32,1741355933,738.8601105000125
330,down,lower,5,55,69,0.4905979000031948,32,1741355934,740.0997035999899
331,down,lower,6,80,79,0.6259567000088282,32,1741355936,741.4752074999851
332,up,lower,7,59,46,0.5687197999795899,32,1741355937,742.8025314999977
333,up,higher,6,15,18,0.5903213999699801,32,1741355938,744.1566640000092
334,up,lower,6,72,95,2.4029984999797307,32,1741355942,747.3216027999879
335,up,higher,5,38,3,0.6238548999535851,32,1741355943,748.7045866000117
336,down,lower,5,99,85,0.8086379000451416,32,1741355945,750.273070700001
337,up,higher,5,99,69,0.6503071000333875,32,1741355946,751.6817387999617
338,down,lower,6,98,29,0.9440306999604218,32,1741355948,753.3925463999622
339,down,lower,6,82,53,0.5037850000080653,32,1741355949,754.6471363999881
340,down,lower,6,75,32,5.59089509997284,32,1741355955,760.96488829999
341,up,lower,7,13,26,2.055494300031569,32,1741355958,763.7445800999994
342,up,higher,6,74,42,1.6392696000402793,32,1741355960,766.1476537999697
343,up,lower,6,34,78,0.7121594999916852,32,1741355962,767.6222905999748
344,up,higher,5,7,10,0.8381269000237808,32,1741355964,769.2100087999715
345,down,lower,5,40,76,0.9063620999804698,32,1741355965,770.8800941999652
346,up,higher,5,90,18,0.5883200999815017,32,1741355967,772.2135738999932
347,up,higher,6,41,83,0.7262155000353232,32,1741355968,773.6865589999943
348,up,higher,6,30,86,0.8012336000101641,32,1741355970,775.2420471999794
349,up,higher,6,93,90,0.9544572000158951,32,1741355971,776.9621453
350,up,lower,7,15,60,1.6083787999814376,32,1741355974,779.3386360000004
351,up,lower,6,77,75,2.1356032000039704,32,1741355977,782.2223100999836
352,up,higher,5,36,41,1.1355843000346795,32,1741355978,784.0950319999829
353,down,lower,5,28,35,1.0331582000362687,32,1741355980,785.8908038999652
354,up,higher,5,4,40,0.582227699982468,32,1741355982,787.6149186000112
355,down,lower,0,59,18,0.4412505999789573,32,1741355987,792.6999703000183
356,up,higher,1,3,93,0.8164292000001296,32,1741355989,794.2690015999833
357,up,higher,2,55,27,0.5900850999751128,32,1741355990,795.6248258000123
358,down,lower,3,62,32,0.7747360999928787,32,1741355991,797.1595384000102
359,up,higher,4,57,91,0.7262273000087589,32,1741355993,798.6437293000054
360,down,lower,5,56,92,0.5875701999757439,32,1741355994,799.9762700999854
361,up,higher,6,44,49,0.7209809999912977,32,1741355996,801.4498406999628
362,up,lower,7,85,25,0.8566921000019647,32,1741355997,803.0718109000009
363,down,lower,6,41,55,0.5572432999615557,32,1741355999,804.3868506000144
364,up,lower,6,24,28,0.3924522000015713,32,1741356000,805.5400926999864
365,down,lower,5,76,98,0.5068593999603763,32,1741356001,806.8035250999965
366,down,lower,5,76,14,2.509964900033083,32,1741356004,810.0663115999778
367,down,lower,5,43,49,0.5752148000174202,32,1741356006,811.4045101999654
368,up,lower,6,97,66,0.4723159000277519,32,1741356007,812.634362199984
369,up,higher,5,40,68,1.0933081000111997,32,1741356009,814.4891833000001
370,down,higher,5,40,39,0.42146239994326606,32,1741356010,815.6509956999798
371,down,lower,4,20,37,0.9671445999993011,32,1741356012,817.3543458000058
372,up,higher,4,96,30,0.45355340000241995,32,1741356013,818.5648188999621
373,up,higher,4,63,78,1.3237780000199564,32,1741356015,820.6521856999607
374,down,lower,5,53,67,0.6914709999691695,32,1741356016,822.0935133000021
375,down,lower,5,47,77,0.7163283000118099,32,1741356018,823.5664883999852
376,up,higher,5,38,25,1.1588667000178248,32,1741356020,825.4756486999686
377,up,higher,6,62,4,3.3493138999911025,32,1741356024,829.578222799988
378,down,lower,6,65,80,1.209739800018724,32,1741356026,831.5448026999948
