,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,down,lower,0,9,63,1.4099001999711618,104,1737915144,133.54934280004818
1,up,higher,1,23,58,0.8321683000540361,104,1737915145,135.1012787000509
2,down,lower,2,35,84,1.553780399961397,104,1737915148,137.38039740000386
3,up,higher,3,15,60,1.2433669000165537,104,1737915150,139.34816089994274
4,up,higher,4,2,74,0.6655336999101564,104,1737915151,140.73919130000286
5,down,lower,5,4,39,0.5328109000110999,104,1737915152,141.9955040999921
6,up,higher,6,66,19,1.3119273000629619,104,1737915154,144.02737679996062
7,up,higher,7,97,86,0.9159377999603748,104,1737915156,145.67018470005132
8,up,higher,8,80,83,0.7769275000318885,104,1737915158,147.17437280004378
9,up,higher,9,50,7,0.8828995999647304,104,1737915159,148.78210880002007
10,down,lower,10,23,88,1.0661145000485703,104,1737915161,150.56921670003794
11,down,lower,10,15,45,1.0123603000538424,104,1737915163,152.30136639997363
12,down,lower,10,72,14,2.0066626000916585,104,1737915165,155.0283731999807
13,up,lower,10,5,70,3.1443233999889344,104,1737915169,158.8918061000295
14,down,higher,9,38,25,1.8723572000162676,104,1737915172,161.4837652000133
15,down,higher,8,28,88,1.4058210999937728,104,1737915174,163.61026830004994
16,down,lower,7,60,13,0.746383500052616,104,1737915175,165.07815219997428
17,down,lower,7,49,25,1.689303099992685,104,1737915178,167.4904568999773
18,up,lower,7,57,92,4.046543400036171,104,1737915183,172.25641110003926
19,down,lower,6,11,51,1.0995881999842823,104,1737915184,174.07642039994244
20,down,lower,6,35,46,1.3462347000604495,104,1737915186,176.14313159999438
21,up,lower,6,22,99,7.458954899921082,104,1737915195,184.32283650001045
22,up,higher,5,50,67,1.6618546999525279,104,1737915197,186.7092141000321
23,down,higher,5,79,28,1.5257927000056952,104,1737915199,188.95733749994542
24,down,higher,4,96,10,1.3594279999379069,104,1737915201,191.03721660003066
25,up,lower,3,8,13,2.994326399988495,104,1737915205,194.75222330004908
26,up,higher,2,78,48,0.6604661999735981,104,1737915206,196.13541079999413
27,down,lower,2,91,8,1.1276656999252737,104,1737915208,197.9834722999949
28,down,lower,2,73,41,1.6712636000011116,104,1737915211,200.37488250003662
29,up,lower,3,50,0,1.678540199995041,104,1737915213,202.7742949000094
30,down,lower,2,64,84,0.6824691999936476,104,1737915215,204.1776023999555
31,down,lower,2,90,59,1.5503091999562457,104,1737915217,206.4493080000393
32,up,lower,2,81,71,2.414083799929358,104,1737915220,209.58462670003064
33,down,lower,1,26,61,1.5908185999142006,104,1737915222,211.89630469994154
34,up,higher,1,26,29,1.1994232001015916,104,1737915224,213.81624159996863
35,down,lower,1,71,22,0.544473799993284,104,1737915225,215.08059749996755
36,down,lower,2,47,92,0.9724182999925688,104,1737915227,216.77185919997282
37,up,higher,2,43,3,1.0789061998948455,104,1737915229,218.5714592000004
38,down,lower,2,60,36,0.8821228999877349,104,1737915231,220.17445779999252
39,up,higher,3,45,46,2.2147964999312535,104,1737915233,223.11064970004372
40,down,higher,3,65,1,1.5154980999650434,104,1737915236,225.3450713000493
41,up,lower,2,49,46,1.6768001000164077,104,1737915238,227.74193200003356
42,down,lower,1,43,96,0.5707119000144303,104,1737915239,229.03252390003763
43,up,lower,1,85,49,0.698901699972339,104,1737915241,230.45235349994618
44,up,lower,0,95,38,1.7595555000007153,104,1737915243,232.93125260004308
45,up,higher,0,56,49,0.7077958999434486,104,1737915245,234.35957910004072
46,up,higher,0,26,27,0.5834702999563888,104,1737915246,235.66388210002333
47,down,lower,0,15,96,0.6395948999561369,104,1737915247,237.0233630000148
48,up,higher,10,63,81,1.1115452999947593,104,1737915261,250.51476930000354
49,up,higher,10,67,95,0.8018681999528781,104,1737915262,252.03813729994
50,down,higher,10,51,63,0.915733200032264,104,1737915264,253.67502089997288
51,down,higher,9,53,80,0.9137488999404013,104,1737915266,255.31044090003707
52,up,lower,8,25,20,1.3872138999868184,104,1737915268,257.4184417000506
53,down,lower,7,71,60,0.5194590999744833,104,1737915269,258.6586294999579
54,up,lower,7,45,99,0.5252377999713644,104,1737915270,259.90503230004106
55,down,lower,6,6,13,0.5828419000608847,104,1737915272,261.2097539999522
56,down,higher,6,39,25,0.6838979999301955,104,1737915273,262.61418070003856
57,up,lower,5,95,90,1.2399315000511706,104,1737915275,264.57364189997315
58,down,lower,4,1,29,0.7705711000598967,104,1737915276,266.06529329996556
59,up,lower,4,70,80,0.8952506000641733,104,1737915278,267.6814871999668
60,up,lower,3,43,83,0.9474889000412077,104,1737915280,269.3494773999555
61,down,lower,2,64,7,1.48016799998004,104,1737915282,271.5497963000089
62,down,lower,2,20,55,1.0144103000639006,104,1737915284,273.28559179999866
63,down,lower,2,72,6,1.9508033000165597,104,1737915286,275.95738609996624
64,up,higher,3,36,48,0.6230274999979883,104,1737915288,277.3012198000215
65,up,higher,3,29,89,0.5577967999270186,104,1737915289,278.5809370999923
66,up,higher,3,26,50,1.5391237000003457,104,1737915291,280.8408332000254
67,up,higher,4,32,10,0.8194783999351785,104,1737915293,282.3807328999974
68,up,higher,4,68,98,1.0573455999838188,104,1737915295,284.1604442000389
