,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,down,lower,0,59,88,4.959023299976252,108,1737934420,130.35621590004303
1,up,higher,1,66,17,2.3402604999719188,108,1737934424,133.41891559993383
2,down,lower,2,24,67,3.406241900054738,108,1737934428,137.54999049997423
3,up,higher,3,45,63,1.6438092000316828,108,1737934430,139.91817039996386
4,up,higher,4,31,22,1.7685274000978097,108,1737934432,142.4049917999655
5,up,higher,5,71,93,2.9452444000635296,108,1737934436,146.07608579995576
6,down,higher,6,8,33,2.6807891000062227,108,1737934440,149.47905500000343
7,down,lower,5,96,72,2.41826950001996,108,1737934443,152.61004880000837
8,up,higher,5,68,79,1.3614840999944136,108,1737934445,154.69295579998288
9,down,lower,5,22,75,0.7955580000998452,108,1737934446,156.20906939997803
10,up,higher,6,42,71,0.6772589000174776,108,1737934448,157.60564710001927
11,down,higher,6,29,35,1.060291799949482,108,1737934449,159.38805960002355
12,down,lower,5,53,1,0.752112100017257,108,1737934451,160.85508160002064
13,down,higher,5,79,8,0.7914887999650091,108,1737934452,162.3672064000275
14,down,lower,4,97,83,0.9972895999671891,108,1737934454,164.078695800039
15,up,higher,4,95,64,0.8792779999785125,108,1737934456,165.6780410000356
16,down,higher,4,85,18,0.9290086999535561,108,1737934457,167.3294232999906
17,up,higher,3,72,80,0.686163799953647,108,1737934459,168.73680760001298
18,down,higher,3,88,3,0.9690188000677153,108,1737934461,170.42848949995823
19,up,higher,2,44,84,0.8336284999968484,108,1737934462,171.98414559999947
20,down,lower,2,12,77,0.8272556000156328,108,1737934464,173.5349524000194
21,up,lower,2,77,4,2.0411093999864534,108,1737934466,176.29828200000338
22,down,higher,1,25,78,4.581957799964584,108,1737934472,181.59288649994414
23,up,higher,0,44,74,1.3478106999536976,108,1737934474,183.6481982000405
24,down,lower,0,24,52,1.499023300013505,108,1737934476,185.86328109994065
25,down,lower,0,40,76,2.052064099931158,108,1737934479,188.63810390001163
26,down,lower,1,38,65,1.6036434000125155,108,1737934481,190.96198180003557
27,down,lower,1,71,8,1.516507799969986,108,1737934483,193.1928899999475
28,down,lower,1,80,30,5.147567399893887,108,1737934489,199.05584879999515
29,up,higher,2,85,43,1.0175322000868618,108,1737934491,200.79875319998246
30,up,higher,2,48,94,0.6913069000001997,108,1737934492,202.21390339999925
31,up,higher,2,63,64,0.7847594999475405,108,1737934494,203.77391310001258
32,up,higher,3,15,84,0.6811574000166729,108,1737934495,205.17712450004183
33,down,lower,3,5,28,0.6235925999935716,108,1737934497,206.5211699999636
34,down,lower,3,91,63,0.5219880000222474,108,1737934498,207.76506370003335
35,up,higher,4,19,91,0.5524189000716433,108,1737934499,209.0401563999476
36,up,higher,4,57,12,0.7876769000431523,108,1737934501,210.54841509996913
37,up,higher,4,5,10,0.6285219000419602,108,1737934502,211.89627389993984
38,down,lower,5,4,8,2.0611238999990746,108,1737934505,214.6791884000413
39,up,higher,5,28,16,0.7974904000293463,108,1737934506,216.19910990004428
40,down,higher,5,40,64,2.3503227999899536,108,1737934509,219.27006470004562
41,down,lower,4,91,80,1.5947756000095978,108,1737934512,221.58529800001998
42,up,higher,4,81,53,0.7187356000067666,108,1737934513,223.02571930002887
43,down,lower,4,42,0,0.5807287000352517,108,1737934514,224.32909410004504
44,down,higher,10,80,84,1.450601699994877,108,1737934531,240.4791040000273
45,up,higher,9,34,24,0.883119500009343,108,1737934532,242.0871305000037
46,up,higher,10,28,37,0.9281302000163123,108,1737934534,243.73797869996633
47,up,higher,10,85,39,0.5399620999814942,108,1737934535,245.00218670000322
48,up,lower,10,12,93,2.3253692000871524,108,1737934538,248.0414608999854
49,up,lower,9,56,63,0.6705810999264941,108,1737934540,249.43360290001146
50,down,lower,8,51,91,0.7915605999296531,108,1737934541,250.9443806000054
51,up,lower,8,37,42,0.6612283000722528,108,1737934542,252.32817889994476
52,down,lower,7,22,87,0.563186899991706,108,1737934544,253.6153249000199
53,up,higher,7,25,39,0.6993539999239147,108,1737934545,255.03512090002187
54,down,lower,7,2,0,0.6117070999462157,108,1737934546,256.36775989993475
55,up,lower,8,17,59,0.6054241999518126,108,1737934548,257.69408129993826
56,down,lower,7,69,90,1.6049697999842465,108,1737934550,260.0212063000072
57,up,higher,7,16,99,0.7328211999265477,108,1737934552,261.47355080000125
58,up,lower,7,89,70,0.6593052999814972,108,1737934553,262.84774690004997
59,up,lower,6,20,83,0.6447106000268832,108,1737934554,264.21625029994175
60,up,higher,5,78,70,0.697101500001736,108,1737934556,265.6352371999528
61,down,lower,5,77,1,0.8709062000270933,108,1737934557,267.2271935000317
62,down,lower,5,8,31,4.163387699984014,108,1737934562,272.10519589995965
63,down,higher,6,81,1,0.49468429991975427,108,1737934563,273.320189799997
64,up,higher,10,20,17,0.5478268000297248,108,1737934566,276.25142750004306
65,up,lower,10,56,8,0.9369651000015438,108,1737934568,277.89484369999263
66,up,higher,9,45,80,0.4507383001036942,108,1737934569,279.0661360999802
67,up,lower,9,45,96,2.4741654000245035,108,1737934572,282.2658155999379
