,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
118,down,higher,7,74,95,0.5554223750004894,318,1739635596,384.366607416001
119,up,higher,6,58,89,0.6354355000003125,318,1739635597,385.7065930830013
120,down,higher,6,95,92,0.8832627499996306,318,1739635599,387.29456058300093
121,down,lower,5,82,55,0.8380125829989993,318,1739635600,388.8375500410002
122,up,lower,5,34,51,1.3929475839995575,318,1739635602,390.9354739160008
123,up,lower,4,98,81,4.595225166000091,318,1739635608,396.23561970800074
124,down,lower,3,68,78,0.4878272919995652,318,1739635609,397.4285978330008
125,down,higher,3,46,98,2.1680370419999235,318,1739635612,400.30158437499995
126,down,lower,2,70,89,0.5559962089992041,318,1739635613,401.56260375000056
127,down,lower,2,0,56,0.8561558750006952,318,1739635614,403.1235661660012
128,down,lower,2,22,79,1.2795230000010633,318,1739635616,405.10762287500074
129,down,lower,3,77,14,1.4301803750004183,318,1739635619,407.2426524580005
130,up,higher,3,19,31,0.945730082999944,318,1739635620,408.89353112500066
131,down,lower,3,3,16,0.7275285830000939,318,1739635622,410.32559829100137
132,up,higher,4,52,17,0.6972334170004615,318,1739635623,411.72756120800113
133,down,lower,4,77,23,1.0634097500005737,318,1739635625,413.49556633300017
134,down,lower,4,83,46,0.8511617919994023,318,1739635626,415.0516033750009
135,up,higher,5,26,34,0.8021744580000814,318,1739635628,416.55858312500095
136,up,lower,5,66,42,0.7095693329993082,318,1739635629,417.97263275000114
137,up,higher,4,39,18,0.6601532499989844,318,1739635631,419.3375984580016
138,down,lower,4,20,4,0.7273882910012617,318,1739635632,420.7695683330003
139,up,higher,4,40,93,0.7051016250006796,318,1739635634,422.1794962080003
140,up,higher,10,95,93,0.3456790420004836,318,1739635640,428.66371216600055
141,up,higher,10,22,9,0.4191265419995034,318,1739635641,429.7866333330003
142,up,lower,10,81,54,0.3512880420003057,318,1739635642,430.8425939580011
143,up,higher,9,8,2,0.4393164590001106,318,1739635643,431.98560483300025
144,up,higher,9,88,58,0.3275176659990393,318,1739635644,433.0176572500004
145,up,higher,9,75,1,0.34617412500119826,318,1739635645,434.0675635830012
146,up,lower,10,16,30,0.3512268750000658,318,1739635646,435.1225570830011
147,up,lower,9,43,98,0.6762987500005693,318,1739635648,436.502619416
148,up,lower,8,84,52,0.6458787079991453,318,1739635649,437.85354887500034
149,up,higher,7,2,87,0.7605238330015709,318,1739635651,439.31863412500024
150,up,higher,7,78,77,0.8042617500013876,318,1739635652,440.82748758300113
151,up,higher,7,71,59,0.7035029170001508,318,1739635654,442.2355913750016
152,up,lower,8,41,10,0.5742742499987799,318,1739635655,443.5145510000002
153,up,lower,7,95,21,0.5520554999984597,318,1739635656,444.77161887500006
154,up,lower,6,99,95,0.6380614589998004,318,1739635657,446.114548208001
155,down,lower,5,5,79,0.7112331250009447,318,1739635659,447.5305428749998
156,down,lower,5,39,68,0.4960544169989589,318,1739635660,448.73159795799984
157,down,higher,5,53,27,0.7981846669990773,318,1739635662,450.2345197909999
158,down,lower,4,52,7,0.6912568339994323,318,1739635663,451.630602833
159,down,higher,4,64,91,0.5452157920008176,318,1739635664,452.8805702910013
160,down,lower,3,60,13,2.3095046669986914,318,1739635667,455.89466070800154
161,down,lower,3,55,54,1.9578274999985297,318,1739635670,458.5575198330007
162,up,higher,3,64,67,0.42586654200022167,318,1739635671,459.6885299580008
163,up,higher,10,20,47,2.600887333999708,318,1739635677,465.1616560830007
164,up,lower,10,24,43,0.6529742090006039,318,1739635678,466.51967850000074
165,up,higher,9,96,29,0.4724437079985364,318,1739635679,467.69665358300153
166,up,lower,9,86,69,0.4736328749986569,318,1739635680,468.8746396660008
167,up,higher,8,11,1,0.5571012920008798,318,1739635682,470.13560391600004
168,up,higher,8,60,54,0.4547140409995336,318,1739635683,471.2948676249998
169,up,higher,8,21,57,0.46913395800038415,318,1739635684,472.46863579100136
170,up,higher,9,58,34,0.5532548749997659,318,1739635685,473.72669866600154
171,up,higher,9,76,45,0.365177625000797,318,1739635686,474.79662774999997
172,up,lower,9,68,21,0.8432466249996651,318,1739635688,476.3436924580001
173,up,higher,8,71,58,0.604106500000853,318,1739635689,477.6526937910003
174,up,lower,8,26,9,0.45093049999923096,318,1739635690,478.80856287500137
175,up,lower,7,13,72,0.7312047920004261,318,1739635692,480.2446039580009
176,up,lower,6,50,64,0.5204063750006753,318,1739635693,481.4696449580006
177,down,higher,5,47,79,0.3659951249992446,318,1739635694,482.54013145800127
178,down,lower,4,65,61,0.547938666999471,318,1739635695,483.7925788749999
179,up,higher,4,49,21,0.3403050840006472,318,1739635696,484.8376317910006
180,up,higher,4,52,24,0.7796397500005696,318,1739635698,486.3206220830016
181,down,lower,5,32,95,0.8213384999999107,318,1739635699,487.8465450830008
182,up,higher,5,13,5,2.3102632499994797,318,1739635702,490.86154783300117
183,up,lower,5,65,91,0.7779777499999909,318,1739635704,492.344670208
184,up,higher,4,63,84,1.2434391249989858,318,1739635706,494.2926856660015
185,up,higher,4,52,23,0.8849440000012692,318,1739635707,495.88256716600154
186,down,higher,4,96,8,0.6322482089999539,318,1739635709,497.21958820800137
187,down,lower,3,74,73,1.948158458000762,318,1739635711,499.8725777079999
188,down,lower,3,40,96,0.6190908340013266,318,1739635713,501.1966000829998
189,down,lower,3,24,54,0.5820338749999792,318,1739635714,502.48282633300005
190,up,lower,10,91,99,0.38064404199940327,318,1739635717,505.22663383300096
191,down,higher,9,63,45,3.140294291000828,318,1739635720,509.07168083299985
192,up,higher,8,21,39,0.4978051250000135,318,1739635722,510.2745444580014
193,up,lower,9,17,32,0.8063721660000738,318,1739635723,511.7856150830012
194,up,lower,8,5,39,0.4241276669999934,318,1739635724,512.914622833001
195,up,higher,7,20,58,0.5984465420006018,318,1739635726,514.2176551250013
196,down,higher,7,35,79,0.6156534159999865,318,1739635727,515.537629583001
197,up,higher,6,15,69,2.641370041999835,318,1739635730,518.8835479580011
198,up,higher,6,16,40,0.8182684589992277,318,1739635732,520.4066339159999
199,down,higher,6,11,89,2.921477750000122,318,1739635735,524.0326828750003
200,up,higher,5,11,39,4.892787499999031,318,1739635741,529.6306237910012
201,up,lower,5,22,34,1.4109807910008385,318,1739635743,531.7465280410015
202,up,lower,4,11,97,1.6810950829985813,318,1739635745,534.1325878330008
203,up,higher,3,73,97,0.8229216670006281,318,1739635747,535.6606575410005
204,up,higher,3,0,44,4.785243417001766,318,1739635753,541.1506974160002
205,down,lower,3,86,47,0.5610362090010312,318,1739635754,542.4166491659998
206,up,higher,4,26,51,0.7463895840010082,318,1739635755,543.8676294160014
207,up,higher,4,49,42,1.0164651249997405,318,1739635757,545.588615875
208,down,higher,4,97,90,0.6477039170003991,318,1739635758,546.9412489160004
209,down,lower,3,56,98,1.8636268749996816,318,1739635761,549.5096065409998
210,up,higher,3,94,61,0.6488544169988018,318,1739635762,550.8635670000003
211,up,higher,3,30,18,2.5417630829997506,318,1739635765,554.1096586250005
212,down,lower,4,55,50,0.6351297500004875,318,1739635767,555.4498378330009
213,down,lower,4,89,15,1.8822372920003545,318,1739635769,558.0377584160015
214,up,higher,4,4,39,2.5086842919990886,318,1739635773,561.2516662910002
215,up,higher,5,5,6,0.5871439580005244,318,1739635774,562.5437214160011
216,down,lower,5,71,82,2.67029674999867,318,1739635777,565.918604208
217,down,lower,5,4,26,0.7908625420004682,318,1739635779,567.414583541
218,up,lower,6,50,24,1.0081747500007623,318,1739635780,569.12767575
219,up,higher,10,69,50,0.3870435000008001,318,1739635783,571.4436857500004
220,down,lower,10,33,17,0.6675147089990787,318,1739635784,572.814915125
221,up,lower,10,23,57,0.45495404099892767,318,1739635785,573.974578583
222,up,higher,9,18,61,0.6321665830000711,318,1739635787,575.3116516660011
223,up,higher,9,49,17,0.47191745799864293,318,1739635788,576.4886662080007
224,down,higher,9,36,90,0.3743434589996468,318,1739635789,577.5676508750003
225,down,lower,8,69,93,0.6292896249997284,318,1739635790,578.9006210000007
226,up,lower,8,84,0,0.7351464170005784,318,1739635792,580.3406067080014
227,up,lower,7,62,25,0.5893540830002166,318,1739635793,581.6345959580012
228,down,lower,6,37,70,0.5084337499993126,318,1739635794,582.8476151250015
229,up,higher,6,61,16,0.6253157089995511,318,1739635796,584.1765648750006
230,down,lower,6,85,62,0.5234912920004717,318,1739635797,585.4045849160011
231,up,lower,7,11,37,0.33490783299930627,318,1739635798,586.4446470410003
232,up,lower,6,78,68,1.1840732500004378,318,1739635800,588.3325620000014
233,down,lower,5,71,15,1.758088458000202,318,1739635802,590.7955810000003
234,up,higher,5,64,43,0.7523157910000009,318,1739635804,592.2526350410008
235,up,lower,5,92,85,0.9152667500002281,318,1739635805,593.8726420410003
236,down,lower,4,75,33,0.5683230419999745,318,1739635807,595.145626208001
237,up,higher,4,94,2,0.8993091669999558,318,1739635808,596.7496027500001
238,up,higher,4,18,89,0.6821417499995732,318,1739635810,598.1366530410014
239,up,higher,5,25,34,0.48244337500000256,318,1739635811,599.3236022910005
240,down,lower,5,98,47,0.5696432080003433,318,1739635812,600.5976263749999
241,up,lower,5,3,38,1.0836125000005268,318,1739635814,602.3855772080005
242,down,lower,4,91,26,0.9075854170005186,318,1739635815,603.9976630410001
243,up,higher,4,57,4,7.078716042000451,318,1739635823,611.780651291001
244,down,lower,4,63,0,1.8238978329991369,318,1739635826,614.3096001250015
245,down,lower,0,53,34,0.6297735829994053,318,1739635829,617.2367707500016
246,down,lower,1,89,53,0.8460629590008466,318,1739635830,618.7875651660015
247,down,lower,2,78,70,0.8213787080003385,318,1739635832,620.3136719580016
248,up,higher,3,37,46,0.3052328329995362,318,1739635833,621.3237445000013
249,up,higher,4,94,23,0.665159666999898,318,1739635834,622.6928599160001
250,up,lower,5,31,4,3.8005122499998834,318,1739635839,627.1976674580001
251,down,lower,4,21,49,0.47626908299935167,318,1739635840,628.3789435409999
252,up,higher,4,52,84,0.5203541669998231,318,1739635841,629.60269625
253,up,higher,4,58,82,0.5664405419993273,318,1739635842,630.8736099160014
254,down,lower,5,44,41,0.6423267080008372,318,1739635844,632.2206099160012
255,up,higher,5,24,44,2.1608969579992845,318,1739635846,635.0866612500013
256,up,lower,5,91,41,1.7530152079998516,318,1739635849,637.544580916001
257,up,higher,4,51,29,0.3992187500007276,318,1739635850,638.6486095
258,down,lower,4,23,61,0.5372849169998517,318,1739635851,639.8896504160002
259,down,lower,4,31,11,0.6283276250014751,318,1739635853,641.222695208
260,up,lower,5,24,75,0.7753067499997996,318,1739635854,642.7025935410002
261,up,lower,4,37,43,2.6772702500002197,318,1739635857,646.084603583
262,up,higher,3,59,46,0.5048754170002212,318,1739635859,647.2946580410007
263,up,higher,3,99,26,0.47490533299969684,318,1739635860,648.4725997500009
264,up,higher,3,83,39,1.410273583000162,318,1739635862,650.5876407080013
265,up,higher,0,60,75,0.40665879199877963,318,1739635864,652.6818199999998
266,down,lower,1,12,46,0.533337875000143,318,1739635865,653.9196530410009
267,up,higher,2,50,98,0.3286453749988141,318,1739635866,654.9526440830014
268,up,higher,3,35,93,0.48437858299985237,318,1739635868,656.1407324160009
269,down,lower,4,62,91,0.5840863329995045,318,1739635869,657.4296044160001
270,up,lower,5,15,19,0.825148417001401,318,1739635870,658.958557416001
271,up,higher,4,7,20,0.784697082999628,318,1739635872,660.4476829160012
272,up,higher,4,69,77,0.5940555000015593,318,1739635873,661.7465854580005
273,down,lower,4,19,13,0.5974983329997485,318,1739635874,663.0486757910003
274,down,higher,5,25,13,2.185286208999969,318,1739635877,665.9386090410007
275,up,higher,4,76,42,0.3451431670000602,318,1739635878,666.9887190000009
276,down,lower,4,25,25,0.5506219170001714,318,1739635880,668.2436844160002
277,down,lower,4,25,5,1.807890457999747,318,1739635882,670.7557019579999
278,up,higher,5,58,17,0.3441851250008767,318,1739635883,671.8045592910003
279,up,lower,5,3,84,1.1318857920014125,318,1739635885,673.6397485409998
280,up,higher,4,90,36,0.6319526669994957,318,1739635886,674.9766703330006
281,down,higher,4,60,0,0.45664037499955157,318,1739635888,676.137667500001
282,up,higher,3,4,85,1.770573833000526,318,1739635890,678.6126009159998
283,down,lower,3,38,91,1.8792882090001513,318,1739635893,681.1967268750013
284,down,lower,3,5,75,2.6301330420010345,318,1739635896,684.5316932910009
285,up,lower,10,21,14,0.5593844169998192,318,1739635898,687.013715250001
286,up,lower,9,45,8,0.32551970799977425,318,1739635899,688.0437045830004
287,up,higher,8,80,52,0.3191932909994648,318,1739635900,689.0665980410013
288,up,higher,9,67,43,0.34936375000143016,318,1739635901,690.1196230410005
289,up,lower,9,13,38,0.3115127500004746,318,1739635903,691.1355936660002
290,up,lower,8,25,65,0.5734709160005877,318,1739635904,692.4126448750012
291,up,lower,7,42,99,0.8367147080007271,318,1739635905,693.9536195000001
292,up,higher,6,59,50,0.43962974999885773,318,1739635906,695.097646708
293,up,lower,6,11,34,0.3381005000010191,318,1739635908,696.139657791
294,up,higher,5,34,78,2.766614458998447,318,1739635911,699.6095955830006
295,up,higher,5,48,10,2.0651470410011825,318,1739635914,702.3796279160015
296,up,higher,5,93,0,3.538003457999366,318,1739635918,706.6227014160013
297,up,lower,6,93,57,0.8077164999995148,318,1739635920,708.1356379160006
298,up,higher,5,23,21,0.6991983749994688,318,1739635921,709.5396057910002
299,up,higher,5,7,9,0.932159791000231,318,1739635923,711.1767140830016
300,up,higher,5,67,70,1.506021791999956,318,1739635925,713.387664666001
301,up,lower,6,88,53,0.6740200000003824,318,1739635926,714.7666915000009
302,down,lower,0,75,19,0.4543765409998741,318,1739635928,717.0136963330006
303,down,lower,1,47,95,0.34123512499900244,318,1739635929,718.0597778330011
304,down,lower,2,8,2,0.33404650000011316,318,1739635930,719.0976068750006
305,down,lower,3,11,75,2.4164869169999292,318,1739635934,722.217697166001
306,up,lower,4,67,65,0.4700264579987561,318,1739635935,723.3926600000013
307,up,higher,3,32,64,0.5614693339994119,318,1739635936,724.6586777910015
308,down,higher,3,6,40,0.492408666999836,318,1739635937,725.8555962910013
309,up,lower,2,50,66,1.9294905840015417,318,1739635940,728.4905976250011
310,up,higher,1,17,70,2.3399183330002415,318,1739635943,731.5356365000007
311,up,higher,1,27,52,1.5459120839987008,318,1739635945,733.7867045410003
312,down,lower,1,94,48,0.4571433330002037,318,1739635946,734.9486407080003
313,down,lower,2,36,76,1.5684823330011568,318,1739635949,737.2216430000008
314,down,lower,2,42,6,2.389020500000697,318,1739635952,740.3156013750013
315,down,lower,2,74,74,1.0099674169996433,318,1739635953,742.0305990000015
316,up,higher,3,70,6,0.5364216250000027,318,1739635955,743.2715881660006
317,down,lower,3,71,61,1.081848791000084,318,1739635956,745.0576567080006
318,down,lower,3,43,79,1.7381485419991805,318,1739635959,747.5006138750014
319,up,lower,4,42,93,1.2983112089987117,318,1739635961,749.5036465410012
320,down,lower,3,1,94,1.4871596670000145,318,1739635963,751.6956551660005
321,up,higher,3,89,89,0.9026990420006769,318,1739635965,753.3036504580014
322,up,higher,3,37,57,0.404392624999673,318,1739635966,754.4126269160006
323,down,lower,4,68,80,4.432152750001478,318,1739635971,759.5486685000014
324,up,higher,4,17,74,5.825262083999405,318,1739635977,766.0786063750002
325,down,lower,4,34,39,7.025840582999081,318,1739635985,773.8095890410004
326,down,higher,5,36,70,0.5481902909996279,318,1739635986,775.0626519160014
327,down,lower,4,38,95,0.5646174169996812,318,1739635988,776.3316419580005
328,up,lower,4,14,39,0.4035299590013892,318,1739635989,777.4396133750015
329,up,higher,3,5,53,2.8890648749984393,318,1739635992,781.0315786250012
330,down,lower,3,83,15,1.4548569589987892,318,1739635995,783.1915321659999
331,up,higher,3,8,6,0.5871297079993383,318,1739635996,784.4836044160002
332,up,lower,10,19,2,0.4306698750006035,318,1739635998,786.7977127080012
333,up,higher,9,23,6,0.326191457999812,318,1739635999,787.8278721660008
334,up,higher,10,31,64,0.3910895410008379,318,1739636000,788.9225819580006
335,up,lower,10,94,11,0.674263750001046,318,1739636002,790.3016380830013
336,up,higher,9,5,73,3.2875468749989523,318,1739636006,794.2936253750013
337,up,lower,9,21,67,0.3173844579996512,318,1739636007,795.3158844580012
338,up,lower,8,42,1,0.3711371249992226,318,1739636008,796.3906225830015
339,up,higher,7,93,2,0.48433654099972046,318,1739636009,797.5787020830012
340,down,lower,7,11,67,0.7314819589992112,318,1739636010,799.0146165000006
341,down,higher,7,30,77,0.6323597089995019,318,1739636012,800.3516119160013
342,down,lower,6,41,16,0.6015438750000612,318,1739636013,801.6576258330006
343,up,higher,6,27,45,2.771767958000055,318,1739636016,805.1335895000011
344,up,higher,6,12,0,2.4613263749997714,318,1739636020,808.2996656660016
345,up,lower,7,67,12,0.7878361250004673,318,1739636021,809.7927013750013
346,up,lower,6,79,73,0.4864712500002497,318,1739636022,810.9836445830006
347,up,higher,5,12,57,1.6137391669999488,318,1739636025,813.3016463330005
348,up,lower,5,76,49,0.4639499999993859,318,1739636026,814.4705872080012
349,down,lower,4,77,98,0.6038849590004247,318,1739636027,815.778696708001
350,up,higher,4,94,80,2.6066328329998214,318,1739636030,819.0896182910001
351,down,lower,4,48,1,0.6505167499999516,318,1739636032,820.445253666001
352,down,lower,5,39,49,2.3923271669991664,318,1739636035,823.541546333001
353,down,lower,5,41,59,0.5562674169996171,318,1739636036,824.802582833001
354,up,higher,5,71,39,0.9477045000003272,318,1739636038,826.4546486250001
355,up,higher,6,15,62,0.5672239579998859,318,1739636039,827.7266927500004
356,up,higher,6,9,11,0.7845510409988492,318,1739636041,829.2156283330005
357,up,higher,6,60,9,0.6840054580006836,318,1739636042,830.6046117500009
358,up,higher,7,3,13,0.6327170000004116,318,1739636043,831.9416583330003
359,down,lower,7,27,55,0.6874614999996993,318,1739636045,833.33368075
360,down,lower,7,27,56,0.7103440000009869,318,1739636046,834.748600375
361,up,higher,8,80,97,0.6016725000008591,318,1739636047,836.054659333
362,up,lower,8,9,31,0.5917264580002666,318,1739636049,837.3506754999999
363,down,lower,0,86,37,0.43563962500047637,318,1739636061,849.4327558330006
364,up,lower,1,61,73,0.8882842090006307,318,1739636062,851.0256590410008
365,up,lower,0,4,34,0.6142547919989738,318,1739636064,852.3446210410002
366,down,lower,0,99,64,1.1125975000013568,318,1739636066,854.1616130000002
367,down,lower,0,17,33,0.4112295840004663,318,1739636067,855.2777062080004
368,up,higher,0,44,79,0.4545560419992398,318,1739636068,856.4367204999999
369,up,higher,1,87,43,0.719375291999313,318,1739636069,857.8596892910009
370,up,higher,1,78,82,0.4943296660003398,318,1739636070,859.0585878330003
371,up,higher,1,21,91,0.3374378329990577,318,1739636071,860.1007611250006
372,up,higher,2,19,58,1.3724751660010952,318,1739636074,862.1766909580001
373,down,lower,2,8,59,0.4832845829987491,318,1739636075,863.3646630830008
374,up,lower,2,4,1,1.0714334589993086,318,1739636077,865.1405804580008
375,up,higher,1,94,32,0.6202513339994766,318,1739636078,866.4656738330013
376,down,higher,1,74,65,3.7316150829992694,318,1739636082,870.9016881660009
377,down,lower,0,26,90,0.41088158300044597,318,1739636083,872.0176703329998
378,down,lower,0,20,81,2.797558583999489,318,1739636087,875.5197307080016
