,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
32,up,lower,1,46,82,1.568268334000095,324,1740145074,173.04619062500024
33,up,higher,0,97,34,1.4995672499990178,324,1740145076,175.25119274999997
34,up,higher,0,93,63,1.622112916000333,324,1740145078,177.57820870899923
35,down,lower,0,2,54,1.1939979580001818,324,1740145080,179.47726287499972
36,up,higher,10,15,45,3.4635553330008406,324,1740145088,187.4332074590002
37,up,lower,10,49,66,1.4156962910001312,324,1740145090,189.55418729200028
38,up,higher,9,74,90,1.1741257500016218,324,1740145092,191.43320054200012
39,up,higher,9,16,80,1.195985042000757,324,1740145094,193.3341664590007
40,up,higher,9,27,92,1.359742582999388,324,1740145096,195.3991903339993
41,up,lower,10,48,98,1.2978907500000787,324,1740145098,197.40216837499975
42,up,higher,9,66,95,1.3410561250002502,324,1740145100,199.44809887500014
43,up,higher,9,18,29,1.1259909170003084,324,1740145102,201.27918175000013
44,up,higher,9,13,98,1.2931272500009072,324,1740145104,203.27723666699967
45,up,lower,10,52,71,3.3987902919998305,324,1740145108,207.38122225000006
46,up,lower,9,88,30,1.5408927500011487,324,1740145110,209.6270608750001
47,up,lower,8,56,94,2.013146458000847,324,1740145113,212.34517799999958
48,up,higher,7,55,53,1.8995291249993898,324,1740145115,214.95013391700013
49,up,lower,7,76,50,1.3261718329995347,324,1740145117,216.98122208399946
50,down,lower,6,56,31,2.076853750000737,324,1740145120,219.76306312499946
51,up,lower,6,66,96,2.0149122500006342,324,1740145123,222.48316570899988
52,up,lower,5,69,89,1.6046876250002242,324,1740145125,224.79306895899936
53,up,higher,4,34,38,1.1768722090000665,324,1740145127,226.6751669589994
54,down,higher,4,5,80,1.1713974169997527,324,1740145129,228.55115174999992
55,down,lower,3,79,55,1.0251655410011153,324,1740145131,230.2812108750004
56,up,lower,3,78,35,2.507991000000402,324,1740145134,233.4941326249991
57,up,lower,2,22,33,2.729799124999772,324,1740145137,236.9291723339993
58,down,lower,1,22,93,1.9263884579995647,324,1740145140,239.5610924169996
59,down,lower,1,57,81,1.3886459580007795,324,1740145142,241.65411787499943
60,up,lower,1,59,50,1.9848903750007594,324,1740145145,244.34408158400038
61,down,lower,0,73,7,1.0619544170003792,324,1740145147,246.11112145900006
62,down,lower,0,62,71,1.3557184999990568,324,1740145149,248.1721951670006
63,up,higher,0,27,91,2.473293958000795,324,1740145152,251.35013416699985
64,up,higher,0,84,48,2.0937050839984295,324,1740145158,257.1201944170007
65,down,lower,1,15,90,2.340920124999684,324,1740145161,260.1662256670006
66,up,higher,2,42,37,1.317581582999992,324,1740145163,262.189093125
67,up,higher,3,72,82,1.2021579579995887,324,1740145165,264.09618595900065
68,down,higher,4,41,53,1.0821763749991078,324,1740145166,265.8831262090007
69,down,higher,3,93,39,1.137076208999133,324,1740145168,267.7251014169997
70,up,lower,2,55,47,1.117820749999737,324,1740145170,269.54813441700026
71,down,lower,1,90,72,2.3900380420000147,324,1740145173,272.64307920899955
72,down,higher,1,47,97,1.200115249999726,324,1740145175,274.5481743750006
73,up,higher,0,79,63,0.9251486249995651,324,1740145177,276.178209624999
74,up,higher,0,55,84,1.1860595420002937,324,1740145179,278.0691496670006
75,down,lower,0,44,40,0.8798318749995815,324,1740145180,279.65416491699943
76,down,lower,1,16,55,1.2651946250007313,324,1740145182,281.6241676669997
77,down,lower,1,6,32,1.0409755830005452,324,1740145184,283.3701547919991
78,up,higher,1,79,60,0.8669664580011158,324,1740145185,284.9420650840002
79,up,higher,2,10,33,2.060373582999091,324,1740145188,287.7071523750001
80,up,higher,2,90,34,1.1127500420006982,324,1740145190,289.5251062919997
81,down,lower,2,50,93,0.9367442500006291,324,1740145192,291.16708745899996
82,up,higher,3,37,0,1.0052577499991457,324,1740145193,292.8770867500007
83,down,lower,3,6,65,1.055165042000226,324,1740145195,294.6371220839992
84,down,lower,3,25,39,0.9851392500004295,324,1740145197,296.327251875
85,up,higher,4,66,13,0.9974462499994843,324,1740145198,298.0291135839998
86,down,lower,4,87,37,1.4010959160004859,324,1740145201,300.13513112500004
87,down,lower,4,26,54,0.739554333000342,324,1740145202,301.5801518749995
88,up,higher,5,25,28,1.8040126670002792,324,1740145205,304.0891038339996
89,down,lower,5,52,73,1.0849484999998822,324,1740145206,305.8790928750004
90,up,higher,5,59,46,0.7891898329999094,324,1740145208,307.37316779200046
91,down,lower,6,31,20,0.7212220839992369,324,1740145209,308.7991221249995
92,down,lower,6,34,57,0.7331927079994784,324,1740145211,310.23721724999996
93,down,lower,6,83,18,0.6267220419995283,324,1740145212,311.5691268339997
94,down,lower,7,21,61,0.8781689579991507,324,1740145214,313.15214862500034
95,down,higher,7,3,44,0.8761937079998461,324,1740145215,314.7331008750007
96,down,lower,6,77,33,1.0680870830001368,324,1740145217,316.5060765420003
97,up,higher,6,13,12,0.7882933340006275,324,1740145218,317.999239499999
98,up,lower,6,64,99,0.8129702920014097,324,1740145220,319.5172213749993
99,up,higher,5,94,72,0.9911890420007694,324,1740145222,321.2131365419991
100,down,lower,5,53,0,0.8128572909990908,324,1740145223,322.731125291999
101,up,higher,5,25,26,0.729993499999182,324,1740145225,324.16618595900036
102,up,lower,6,53,6,0.796488916999806,324,1740145226,325.6672570419996
103,up,lower,5,31,88,0.8360000840002613,324,1740145228,327.2081037499993
104,up,lower,4,95,18,0.8564636660012184,324,1740145229,328.76921674999903
105,up,lower,3,69,68,1.5093071249993955,324,1740145231,330.9831323340004
106,up,higher,2,42,36,0.7879351249994215,324,1740145233,332.4761478340006
107,up,higher,2,30,82,0.8128107089996774,324,1740145234,333.9941398339997
108,down,higher,2,79,28,0.7228646670009766,324,1740145236,335.4220126250002
109,up,higher,1,92,40,1.2181799579993822,324,1740145238,337.34509758400054
110,up,higher,1,9,15,0.7551388749998296,324,1740145239,338.80517441700067
111,up,higher,1,91,43,1.6462201250014914,324,1740145242,341.1561215420006
112,up,higher,0,43,79,2.10786545800147,324,1740145247,346.57019270899946
113,down,lower,1,12,17,0.5288797909997811,324,1740145248,347.8041648340004
114,up,higher,2,53,35,1.0563763749996724,324,1740145250,349.56513933399947
115,down,lower,3,16,88,0.6039444580001145,324,1740145251,350.8740978749993
116,down,lower,4,7,13,0.8044263339997997,324,1740145253,352.3831387499995
117,down,higher,5,25,25,1.0424014580003131,324,1740145255,354.1304452919994
118,down,higher,4,72,95,1.0148951660012244,324,1740145256,355.8512658340005
119,up,lower,3,76,72,2.182750333000513,324,1740145259,358.7402320839992
120,up,higher,2,35,42,0.7715344589996675,324,1740145261,360.21716854199985
121,up,higher,2,98,69,0.8700668749988836,324,1740145262,361.7922128749997
122,up,higher,2,81,59,1.9171772909994615,324,1740145265,364.4142846249997
123,up,higher,3,97,18,0.5573328339996806,324,1740145266,365.67713016699963
124,up,higher,3,96,69,1.0693959580003138,324,1740145268,367.4510621669997
125,up,higher,3,44,57,0.8499860409992834,324,1740145269,369.0060465000006
126,up,lower,4,71,31,1.0452594169983058,324,1740145271,370.75613620900003
127,up,higher,3,65,59,0.8390557080001599,324,1740145273,372.300167166999
128,up,higher,3,39,59,0.9591943330015056,324,1740145274,373.96411779200025
129,down,lower,3,86,2,1.3111577499985287,324,1740145276,375.9800355839998
130,down,lower,4,13,97,0.9268632499988598,324,1740145278,377.61205958400024
131,up,higher,4,17,15,0.729105915999753,324,1740145280,379.046077125
132,up,lower,4,46,31,1.6972777920000226,324,1740145282,381.4481477919999
133,down,higher,3,34,33,2.65271974999996,324,1740145285,384.8061229590003
134,down,lower,2,90,88,0.8691251249983907,324,1740145287,386.3803126669991
135,down,lower,2,81,87,1.290627291000419,324,1740145289,388.3761294169999
136,down,lower,2,6,66,0.9989278749999357,324,1740145291,390.08013383400066
137,up,higher,0,3,37,0.9261686250010825,324,1740145294,393.8651691670002
138,down,lower,1,57,65,0.7888887920016714,324,1740145296,395.35916929199993
139,up,higher,2,58,11,0.8049368340016372,324,1740145297,396.86912883399964
140,down,lower,3,94,76,1.0987902500000928,324,1740145299,398.6731282090004
141,up,lower,4,28,3,1.2428812500002095,324,1740145301,400.621096208999
142,down,lower,3,61,78,0.5330852499992034,324,1740145302,401.8591094589992
143,up,lower,3,76,71,1.2455224170007568,324,1740145304,403.8091307089999
144,up,higher,2,54,39,0.5810891250002896,324,1740145306,405.0951469169995
145,up,higher,2,69,56,0.7268975000006321,324,1740145307,406.52707224999904
146,down,higher,2,14,34,0.9421289170004457,324,1740145309,408.1741233749999
147,up,higher,1,74,6,0.7150123330011411,324,1740145310,409.59412058399903
148,down,lower,1,22,95,0.8803342499995779,324,1740145312,411.17910637500063
149,up,higher,1,39,17,1.1287317079986678,324,1740145313,413.0130264590007
150,up,higher,2,2,74,0.7792014160004328,324,1740145315,414.49701679200007
151,down,lower,2,35,22,0.5982068329994945,324,1740145316,415.8001409169992
152,down,lower,2,57,56,1.238341500000388,324,1740145318,417.74303966700063
153,down,lower,3,45,93,0.8558777500002179,324,1740145320,419.3040373339991
154,down,lower,3,53,67,1.0840095420007856,324,1740145322,421.0930589590007
155,up,lower,3,92,13,1.0420025829989754,324,1740145323,422.8400805000001
156,up,higher,2,7,82,0.93111458400017,324,1740145325,424.476133791999
157,up,higher,2,1,41,0.9202339999992546,324,1740145327,426.1011065420007
158,up,higher,2,7,31,0.7380513749994861,324,1740145328,427.54412112499995
159,up,higher,3,11,21,0.9578555000007327,324,1740145330,429.20710791700003
160,down,lower,3,85,63,0.8130924170000071,324,1740145331,430.7250970839996
161,up,lower,3,33,17,1.2659976670001925,324,1740145333,432.6960776249998
162,down,lower,2,19,20,0.4913508749996254,324,1740145334,433.892061999999
163,up,higher,2,9,64,0.7733580420008366,324,1740145336,435.3701345419995
164,up,higher,2,1,85,0.6553694160011219,324,1740145337,436.73014262499964
165,up,lower,10,87,39,1.632539917000031,324,1740145342,441.9051414589994
166,down,lower,9,15,33,1.3536319169998023,324,1740145344,443.96410916700006
167,down,lower,10,21,26,1.6810598329993809,324,1740145347,446.3502973750001
168,up,lower,10,15,76,1.7722317499992641,324,1740145349,448.8271139169992
169,up,lower,9,32,82,2.1208914999988338,324,1740145352,451.65314791700075
170,up,lower,8,92,47,0.9963593749998836,324,1740145354,453.3550903340001
171,up,lower,7,53,38,0.8693103339992376,324,1740145355,454.9292179999993
172,up,lower,6,41,43,0.9831128749992786,324,1740145357,456.6170649169999
173,up,lower,5,90,91,0.794155833998957,324,1740145359,458.1160867920007
174,up,lower,4,30,16,0.7041402909999306,324,1740145360,459.52509533400007
175,up,higher,3,47,57,0.78716841700043,324,1740145361,461.0170292090006
176,up,higher,3,22,36,1.0173343749993364,324,1740145363,462.73909079199984
177,down,lower,3,35,30,0.9789276249994145,324,1740145365,464.4231390419991
178,up,lower,4,30,1,0.8081665420013451,324,1740145366,465.9361668750007
179,up,higher,3,26,66,0.7411688749998575,324,1740145368,467.38204220899934
180,down,lower,3,77,22,1.0248382080008014,324,1740145370,469.1120379589993
181,down,lower,3,62,83,0.9072882919990661,324,1740145371,470.7241054589995
182,up,higher,4,42,79,0.6584446670003672,324,1740145373,472.0870557090002
183,down,lower,4,71,52,1.6651355419999163,324,1740145375,474.45713358399917
184,down,lower,4,82,79,0.8919513330001791,324,1740145377,476.0540640420004
185,down,lower,5,61,68,1.0355178329991759,324,1740145378,477.79415250000056
186,down,lower,5,72,23,0.838017709000269,324,1740145380,479.3370639999994
187,down,higher,5,33,5,0.8332532080003148,324,1740145381,480.87509141699957
188,up,lower,10,77,55,0.8685977499990258,324,1740145385,484.6081588340003
189,down,lower,9,25,55,1.3979419579991372,324,1740145387,486.71110854200015
190,up,lower,10,31,71,1.346012249998239,324,1740145389,488.7620827089995
191,up,higher,9,50,32,1.382990833999429,324,1740145391,490.8501213340005
192,up,higher,9,31,35,0.976008957999511,324,1740145393,492.531047167
193,up,lower,9,67,58,0.9689257919999363,324,1740145395,494.20505895899987
194,up,higher,8,72,97,1.0212495839987241,324,1740145396,495.93111725000017
195,up,lower,8,67,1,1.055102624999563,324,1740145398,497.6911112500002
196,up,lower,7,52,34,0.8320449999991979,324,1740145400,499.2279894170006
197,down,higher,6,45,30,0.9800599170011992,324,1740145401,500.9130210000003
198,down,lower,5,82,20,0.845112834000247,324,1740145403,502.46307029200034
199,up,lower,5,7,16,0.9260473750000529,324,1740145405,504.0941810000004
200,up,higher,4,60,22,0.647200958999747,324,1740145406,505.4461428750001
201,up,lower,4,89,0,0.8212923329992918,324,1740145407,506.97216341700005
202,up,higher,3,47,10,0.8842847080013598,324,1740145409,508.561128542
203,down,lower,3,85,51,0.6731589579994761,324,1740145410,509.9390795420004
204,down,lower,3,83,91,0.6602604170002451,324,1740145412,511.3041127920005
205,up,higher,4,26,85,0.72504333300094,324,1740145413,512.7341418340002
206,up,higher,4,25,35,0.7002493750005669,324,1740145415,514.1391397499992
207,up,higher,4,73,98,0.7371181250000518,324,1740145416,515.581171124999
208,up,lower,5,30,2,0.7579005830011738,324,1740145418,517.0441279169991
209,up,higher,4,71,98,0.7768507500004489,324,1740145419,518.5261016669992
210,up,higher,4,68,12,0.7911328749996756,324,1740145420,520.0221085840003
211,down,lower,4,88,54,0.7782019580008637,324,1740145422,521.505085458999
212,up,higher,5,32,94,0.8101482090005447,324,1740145423,523.0201378340007
213,up,lower,5,43,69,0.9819297080011893,324,1740145425,524.7070869170002
214,up,higher,0,78,67,1.1720245410015195,324,1740145429,528.7692253749992
215,up,higher,1,19,56,0.7920099579987436,324,1740145431,530.2663981669994
216,down,higher,2,1,89,1.0567904590006947,324,1740145432,532.0280577089998
217,down,lower,1,97,26,0.6930742919994373,324,1740145434,533.4260667090002
218,up,lower,1,50,62,1.3400198750005075,324,1740145436,535.4710445420005
219,down,lower,0,31,23,0.48323237499971583,324,1740145437,536.6591223340001
220,up,lower,0,7,21,0.6848537910009327,324,1740145439,538.0481293749999
221,down,higher,0,88,7,0.99837345800006,324,1740145440,539.7511985420006
222,down,higher,0,50,92,0.9039472909989854,324,1740145442,541.3601081670004
223,up,higher,0,97,99,0.6668858749999345,324,1740145443,542.7319097500003
