,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,up,lower,10,99,97,0.9504529159999038,326,1740399813,72.52306308299967
1,down,lower,9,34,21,1.0867989170001238,326,1740399815,74.31791829099984
2,down,lower,10,29,44,0.9080041250003887,326,1740399817,75.93097616599971
3,down,lower,10,9,64,0.6820728749999034,326,1740399818,77.31794049999962
4,down,lower,10,40,2,0.7042372500000056,326,1740399820,78.72694554099962
5,up,lower,10,35,79,1.2032911249998506,326,1740399821,80.63503324999965
6,up,higher,9,71,1,1.254196917000172,326,1740399823,82.59396849999985
7,down,lower,9,11,52,1.8050423750000846,326,1740399826,85.10402637499965
8,up,higher,9,53,45,1.0200314169997,326,1740399828,86.82889616600005
9,down,lower,10,23,44,1.808273999999983,326,1740399830,89.3419967079999
10,down,lower,10,78,94,3.5702292080000007,326,1740399834,93.61690608299978
11,up,higher,10,13,81,0.625877292000041,326,1740399836,94.94787220799981
12,down,higher,10,6,3,0.5917769590000717,326,1740399837,96.24397733299975
13,down,higher,9,65,64,2.5135207500002252,326,1740399840,99.46235004099981
14,up,higher,8,91,76,0.797633333000249,326,1740399842,100.96838774999969
15,up,higher,8,80,75,0.7941590420000466,326,1740399843,102.46698570799981
16,up,lower,8,24,24,0.5457514999998239,326,1740399845,103.71795391599971
17,up,higher,7,37,83,0.9284857500001635,326,1740399846,105.35497691599994
18,down,higher,7,54,55,0.664891291999993,326,1740399848,106.72491612499971
19,down,higher,6,75,54,1.7364275830000224,326,1740399850,109.16596154099989
20,up,higher,5,25,55,1.1808224580004207,326,1740399852,111.05494837499964
21,up,higher,5,42,86,0.6252420000000711,326,1740399853,112.38501504099986
22,up,lower,5,52,35,0.5921802080001726,326,1740399854,113.68199954099964
23,up,higher,4,99,44,0.7219249999998283,326,1740399856,115.11118262499986
24,down,lower,4,55,8,1.0171564160000344,326,1740399858,116.83191608299967
25,up,lower,4,96,95,0.8322332500001721,326,1740399859,118.368961958
26,down,lower,3,50,12,0.5460762079997039,326,1740399860,119.62310483299962
