,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,up,higher,0,84,98,0.6628402000060305,303,1742828702,100.08218929998111
1,up,higher,1,66,16,0.5128700999775901,303,1742828703,101.34711440000683
2,down,lower,2,1,32,0.5653976999456063,303,1742828705,102.65836150001269
3,up,higher,3,5,73,0.48004329996183515,303,1742828706,103.8798805999104
4,up,higher,4,75,16,0.41962439997587353,303,1742828707,105.05429659993388
5,up,higher,5,89,9,0.544643500004895,303,1742828708,106.34563260001596
6,down,higher,6,77,45,0.5692665000678971,303,1742828710,107.65085430000909
7,up,higher,5,33,41,0.5926574000623077,303,1742828711,108.9916006999556
8,down,lower,5,7,93,0.4451238999608904,303,1742828712,110.17735150002409
9,up,higher,5,74,24,0.41166969994083047,303,1742828713,111.34014679992106
10,up,higher,6,26,21,0.40501149999909103,303,1742828714,112.47741229995154
11,down,lower,6,33,58,0.46199369989335537,303,1742828716,113.69419489998836
12,up,higher,6,40,60,0.3624357000226155,303,1742828717,114.80943679995835
13,down,lower,7,18,38,0.5609966999618337,303,1742828718,116.11841080000158
14,down,lower,7,35,1,1.1640214000362903,303,1742828720,118.02702799998224
15,up,higher,7,44,32,0.6549997000256553,303,1742828721,119.4255916000111
16,up,higher,8,49,34,0.5810364000499249,303,1742828723,120.75493329996243
17,up,lower,8,18,47,0.5144118999596685,303,1742828724,121.99799820000771
18,up,lower,7,61,95,0.45901009999215603,303,1742828725,123.204222499975
19,down,lower,6,30,84,0.4991525000659749,303,1742828726,124.43466549995355
20,up,higher,6,1,1,0.4839151999913156,303,1742828728,125.65347379993182
21,down,lower,6,45,80,0.4498463000636548,303,1742828729,126.83783699991181
22,up,lower,7,79,50,0.5009796000085771,303,1742828730,128.07778930000495
23,up,higher,6,80,30,0.5547851999290287,303,1742828731,129.3698748999741
24,down,lower,6,77,97,0.6274241000646725,303,1742828733,130.73470729996916
25,down,higher,6,16,96,0.8849145999411121,303,1742828734,132.35849130002316
26,up,higher,5,20,7,0.48434319999068975,303,1742828736,133.5932152000023
27,down,lower,5,2,86,0.6513718999922276,303,1742828737,134.98246490000747
28,up,higher,5,63,73,0.4586643000366166,303,1742828738,136.17530849995092
29,down,lower,10,72,21,0.9620862000156194,303,1742828741,139.27547090000007
30,up,lower,10,22,84,0.7122410999145359,303,1742828743,140.7252623999957
31,down,higher,9,86,69,0.42234309995546937,303,1742828744,141.8866485999897
32,up,lower,8,10,94,0.5237618000246584,303,1742828745,143.15468149993103
33,down,lower,7,85,23,0.3718922999687493,303,1742828746,144.27328309998848
34,up,higher,7,70,3,0.4178190000820905,303,1742828747,145.4306167999748
35,down,lower,7,30,23,0.3350924999685958,303,1742828749,146.49619560001884
36,up,lower,8,63,56,0.7290233999956399,303,1742828750,147.95737810002174
37,up,lower,7,45,1,0.4588326000375673,303,1742828751,149.15200230001938
38,up,higher,6,67,71,0.7639343000482768,303,1742828753,150.65805809991434
39,down,higher,6,6,34,0.5367608999367803,303,1742828754,151.9292429999914
40,up,lower,5,16,18,0.3944940000073984,303,1742828755,153.05434289993718
41,up,higher,4,55,15,0.4061836999608204,303,1742828756,154.19989049993455
42,up,higher,4,66,61,0.5048365000402555,303,1742828757,155.45135819993448
43,up,higher,4,75,72,0.45868509996216744,303,1742828759,156.65073669992853
44,down,lower,5,29,49,0.529340700013563,303,1742828760,157.92229999997653
45,down,lower,5,59,67,0.6446199000347406,303,1742828761,159.30206559994258
46,up,higher,5,14,19,0.4208291999530047,303,1742828762,160.46412229991984
47,down,higher,6,39,80,0.5334982000058517,303,1742828764,161.74554259993602
48,down,lower,5,66,11,0.4719607000006363,303,1742828765,162.96107009996194
49,down,lower,5,11,87,0.5863857000367716,303,1742828766,164.2751393999206
50,up,higher,5,74,66,0.39591989992186427,303,1742828767,165.4045987999998
51,up,lower,10,66,40,0.4041682000970468,303,1742828771,168.57703299995046
52,up,higher,9,56,46,0.4756817000452429,303,1742828772,169.7976156999357
53,down,lower,10,23,49,1.2418249000329524,303,1742828774,171.77953389997128
54,up,higher,10,0,33,0.4457021999405697,303,1742828775,172.96708139998373
55,up,lower,10,25,77,0.5761634000809863,303,1742828776,174.28865849995054
56,down,higher,9,38,37,0.5646929999347776,303,1742828778,175.58943769999314
57,up,higher,8,97,14,0.35430399992037565,303,1742828779,176.68242580001242
58,up,lower,8,41,24,0.6216421000426635,303,1742828780,178.04148889996577
59,down,lower,7,56,92,0.6178840999491513,303,1742828781,179.4017597999191
60,up,higher,7,56,37,0.688616200000979,303,1742828783,180.82369879994076
61,up,higher,7,6,50,0.4592218999750912,303,1742828784,182.0270170000149
62,down,lower,8,70,33,0.6580905999289826,303,1742828785,183.4281544999685
63,up,lower,8,0,81,0.6827587999869138,303,1742828787,184.84815009997692
64,up,lower,7,15,0,1.0956399000715464,303,1742828789,186.67959029995836
65,down,higher,6,56,91,0.7613735999912024,303,1742828790,188.1847716999473
66,down,lower,5,51,76,0.6760283000767231,303,1742828792,189.5971951999236
67,down,lower,5,43,87,1.1449006999609992,303,1742828794,191.48504159995355
68,down,lower,5,99,91,0.6924315000651404,303,1742828795,192.91209519992117
69,up,lower,6,8,47,0.4562642000382766,303,1742828796,194.11043659993447
70,down,lower,0,90,19,0.48605890001636,303,1742828799,196.50528489996213
71,down,lower,1,52,26,0.5287410999881104,303,1742828800,197.78583639999852
72,up,higher,2,68,5,1.3063808000879362,303,1742828802,199.83561159996316
73,up,higher,3,9,19,0.48165179998613894,303,1742828803,201.06105749995913
74,down,lower,4,48,32,0.5196297999937087,303,1742828804,202.32181350002065
75,down,lower,5,99,44,0.6173291000304744,303,1742828806,203.67876989999786
76,up,higher,6,59,99,0.5107730000745505,303,1742828807,204.93183609994594
77,up,higher,7,40,89,0.7041124000679702,303,1742828808,206.37086699996144
78,up,higher,8,70,88,0.6755620000185445,303,1742828810,207.79371759993955
79,down,lower,9,6,23,0.7376490000169724,303,1742828811,209.26193549996242
80,up,higher,10,18,77,0.46730090002529323,303,1742828812,210.45996429992374
81,up,higher,10,62,68,0.5275570000521839,303,1742828814,211.72574239992537
82,down,higher,10,6,39,0.4915682999417186,303,1742828815,212.95984349993523
83,up,lower,9,62,77,0.38704470009543,303,1742828816,214.08577959996182
84,up,higher,8,90,92,0.552114500082098,303,1742828817,215.37643269996624
85,down,higher,8,6,83,0.604954699985683,303,1742828819,216.72007409995422
86,down,lower,7,97,15,0.8393619999988005,303,1742828820,218.30228269996587
87,up,higher,7,12,9,0.5424236999824643,303,1742828822,219.59244039992336
88,up,higher,7,41,88,0.6095216000685468,303,1742828823,220.9366994999582
89,down,higher,8,27,27,0.6090809999732301,303,1742828824,222.291001399979
90,down,higher,7,3,64,1.2770555999595672,303,1742828826,224.3064281999832
91,down,higher,6,67,44,0.6251664001028985,303,1742828828,225.66129079996608
92,down,higher,5,92,92,0.6343334000557661,303,1742828829,227.03695789992344
93,up,higher,4,10,79,0.6035229000262916,303,1742828830,228.37329569994472
94,down,lower,4,65,41,0.5725349000422284,303,1742828832,229.67731980001554
95,down,lower,4,55,40,0.5229831000324339,303,1742828833,230.94394749996718
96,up,higher,5,56,64,0.6408861000090837,303,1742828834,232.32857809995767
97,down,lower,5,42,54,0.6189183999085799,303,1742828836,233.68884319998324
98,up,higher,5,27,22,0.5196564000798389,303,1742828837,234.93617939995602
99,up,lower,6,39,33,0.5077520000049844,303,1742828838,236.17694619996473
100,down,lower,5,70,32,1.5705282000126317,303,1742828841,238.4897755999118
101,down,lower,5,75,34,0.560354300076142,303,1742828842,239.7987186999526
102,up,higher,5,60,48,0.5594118000008166,303,1742828843,241.09094889997505
103,up,higher,0,23,23,0.5223584999330342,303,1742828846,244.1386200999841
104,down,lower,1,46,90,0.48918090004008263,303,1742828847,245.37180249998346
105,up,higher,2,75,65,0.4486173000186682,303,1742828849,246.56380789994728
106,down,lower,3,61,91,0.36725000001024455,303,1742828850,247.66456720000133
107,down,lower,4,61,10,0.3963709999807179,303,1742828851,248.79403559991624
108,up,higher,5,1,71,0.7420909000793472,303,1742828852,250.27289979998022
109,up,higher,6,39,4,0.6056965000461787,303,1742828854,251.61755349999294
110,down,lower,7,59,19,0.9029256999492645,303,1742828855,253.26382739993278
111,down,lower,8,40,3,0.5924395000329241,303,1742828857,254.5870710000163
112,down,lower,9,89,33,1.2003364000702277,303,1742828859,256.5378808999667
113,up,higher,10,95,6,0.9590332000516355,303,1742828860,258.2450210999232
114,up,higher,10,68,11,0.6430416000075638,303,1742828862,259.62757190002594
115,up,lower,10,92,12,0.6889471999602392,303,1742828863,261.0542126999935
116,down,higher,9,38,86,0.7186067999573424,303,1742828865,262.5192854999332
117,up,higher,8,46,27,1.6033261999255046,303,1742828867,264.86217530001886
118,up,lower,8,65,60,1.236140500055626,303,1742828869,266.83839109994005
119,down,lower,7,45,9,1.8778399999719113,303,1742828871,269.4598815999925
120,down,higher,7,43,94,0.7928085000021383,303,1742828873,270.98216819996014
121,up,higher,6,63,14,0.7731655000243336,303,1742828875,272.5031393999234
122,down,higher,6,31,95,0.5453439999837428,303,1742828876,273.79408469994087
123,up,higher,5,38,96,0.6502186000579968,303,1742828877,275.1996334999567
124,down,lower,5,12,7,0.4083722000941634,303,1742828878,276.3553918999387
125,down,lower,5,40,34,0.5123406000202522,303,1742828880,277.60844679991715
126,down,lower,6,67,8,0.5378095000050962,303,1742828881,278.8736939999508
127,down,lower,6,81,12,0.47651810001116246,303,1742828882,280.0788372999523
128,down,lower,6,96,51,1.0435309000313282,303,1742828884,281.87135489995126
129,up,higher,7,11,80,0.7668913999805227,303,1742828885,283.3699482999509
