,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,down,higher,0,11,4,0.6558264170000712,319,1739784290,100.48616008300019
1,down,lower,0,33,6,0.7357752919999712,319,1739784291,101.9270636660001
2,down,lower,1,40,49,2.340177917000119,319,1739784294,104.97188837500016
3,up,higher,1,5,75,1.057987624999896,319,1739784296,106.73596191600018
4,down,higher,1,50,19,0.884598915999959,319,1739784298,108.32501945800004
5,down,higher,0,32,82,0.5665618749999339,319,1739784299,109.597029625
6,up,higher,0,18,84,0.561363374999928,319,1739784300,110.86302595800021
7,down,higher,0,80,57,1.1239462500000172,319,1739784302,112.69203375000006
8,up,lower,0,19,32,1.7643412500001432,319,1739784304,115.16192179100017
9,down,higher,0,64,68,0.5162934160000532,319,1739784306,116.38303687500002
10,up,lower,0,41,47,1.7475232090000645,319,1739784308,118.83492237500013
11,down,higher,0,20,0,0.6550747079998018,319,1739784309,120.19492170800004
12,down,lower,0,74,43,1.5820787079999263,319,1739784312,122.48196308300021
13,down,lower,0,19,62,1.0469978749999882,319,1739784313,124.2339172080001
14,down,lower,0,1,96,0.9893085410001277,319,1739784315,125.92816662500013
15,up,lower,1,42,45,1.000486624999894,319,1739784317,127.63422587500008
16,up,lower,0,99,78,0.9773526669998773,319,1739784319,129.31612050000012
17,down,higher,0,84,96,0.8265435000000707,319,1739784320,130.84827862500015
18,down,higher,0,67,87,0.7320829590000812,319,1739784322,132.28635995800005
19,down,higher,0,86,41,1.0318055830000503,319,1739784323,134.02330762500014
20,down,lower,0,61,7,1.0198489580000114,319,1739784325,135.74924258300007
21,up,lower,0,48,95,1.144252458999972,319,1739784327,137.60035800000014
22,down,higher,0,90,1,1.4206572499999766,319,1739784329,139.72739279100006
23,up,lower,0,32,88,0.9692178340001192,319,1739784331,141.40233458300008
24,down,higher,0,64,63,0.6156972090000181,319,1739784332,142.7232599580002
25,up,higher,0,50,59,0.8319266670000616,319,1739784333,144.26136425000004
26,down,lower,0,16,77,0.8693044169999666,319,1739784335,145.836404958
27,down,higher,0,41,17,1.24593070800006,319,1739784337,147.7874380830001
28,down,lower,0,45,31,1.191954042000134,319,1739784339,149.68532845800019
29,up,higher,0,62,29,0.6846821249998811,319,1739784340,151.07530766600007
30,up,lower,0,2,6,0.8200983749998159,319,1739784342,152.60129533300005
31,up,lower,0,5,40,0.7541116659999716,319,1739784343,154.0604197910002
32,down,higher,0,47,62,0.613390999999865,319,1739784345,155.37853725000014
33,down,higher,0,4,30,0.7828174589999435,319,1739784346,156.86619829100005
34,up,lower,0,2,18,0.8178880420000496,319,1739784348,158.38913175000016
35,down,higher,0,35,92,0.7596348340000532,319,1739784349,159.85494158300003
36,up,higher,0,38,62,0.7585766250001598,319,1739784351,161.31892608300018
37,down,lower,0,3,93,0.8438150839999707,319,1739784352,162.86892108300003
38,up,lower,0,2,41,0.7911845829999038,319,1739784354,164.364907958
39,down,higher,0,98,52,0.7178754159999698,319,1739784355,165.78890237500013
40,down,higher,0,40,99,0.9091817500000161,319,1739784357,167.40292420800006
41,up,lower,0,19,87,0.8517082500000015,319,1739784358,168.95893279100005
42,up,lower,0,50,62,0.6711452920001193,319,1739784360,170.334860875
43,down,lower,0,74,31,1.3066369999999097,319,1739784362,172.3468727080001
44,down,higher,0,46,70,0.6218501250000372,319,1739784363,173.67387525000004
45,up,lower,0,33,47,0.6981378329999188,319,1739784364,175.07684295800004
46,down,higher,0,79,89,0.9363551660001121,319,1739784366,176.71792795800002
47,down,lower,0,66,72,1.0309411670000372,319,1739784368,178.45390179100013
48,down,lower,0,36,78,0.7448002500000257,319,1739784369,179.90387291600018
49,up,lower,0,24,24,0.7833705000000464,319,1739784371,181.392854833
50,up,lower,0,71,63,0.8877719170000091,319,1739784372,182.98589475000017
51,down,higher,0,51,7,0.7579060000000482,319,1739784374,184.4499010410002
52,down,lower,0,40,84,0.8218002080000133,319,1739784375,185.97791766600017
53,up,lower,0,15,52,1.0452931669999543,319,1739784377,187.72872475000008
54,down,higher,0,45,56,0.8450057500001549,319,1739784379,189.2787896660002
55,down,higher,0,82,58,0.571806375000051,319,1739784380,190.55580666600008
56,up,higher,0,6,86,0.855332374999989,319,1739784381,192.11586245800004
57,down,lower,0,77,45,0.9644950420001805,319,1739784383,193.78583070800005
58,down,higher,0,73,75,0.6760841660000096,319,1739784384,195.16784200000006
59,down,higher,0,37,32,0.6103500419999364,319,1739784386,196.4828950000001
60,up,higher,0,53,65,0.6625288329998966,319,1739784387,197.85082283300017
61,up,lower,0,12,39,1.017600707999918,319,1739784389,199.57387887500022
62,down,higher,0,15,86,0.691399457999978,319,1739784390,200.970824708
63,up,lower,0,8,94,0.6899669169999925,319,1739784392,202.3668475830002
64,up,lower,0,22,0,1.054268749999892,319,1739784393,204.12593825000022
65,down,lower,0,93,74,0.839626208000027,319,1739784395,205.6708114160001
66,down,lower,0,17,54,0.7529479170000286,319,1739784396,207.128862583
67,down,higher,0,27,35,0.6437697080000362,319,1739784398,208.4779802080002
68,down,lower,0,83,87,0.8637251249999736,319,1739784399,210.04588658300008
69,down,higher,0,66,77,0.7331721670000206,319,1739784401,211.4838971250001
70,down,higher,0,76,57,0.6840789580001001,319,1739784402,212.87277912500008
71,down,higher,0,84,14,0.8091034169999602,319,1739784404,214.3877570000002
72,down,lower,0,64,92,0.9438908330000686,319,1739784405,216.0368641660002
73,up,lower,0,37,48,0.7150359999998273,319,1739784407,217.45679237500008
74,up,lower,0,23,56,0.6122874170000614,319,1739784408,218.77380437500005
75,down,higher,0,5,92,1.1370632089999617,319,1739784410,220.6158827910001
76,up,higher,0,76,10,0.8425953339999523,319,1739784411,222.1630224160001
77,up,higher,0,16,56,0.8033330420000766,319,1739784413,223.67174987500016
78,down,higher,0,20,73,0.7402284590000363,319,1739784414,225.11690225000007
79,up,lower,0,50,63,0.6414102080000248,319,1739784416,226.4637818330002
80,down,higher,0,24,33,0.5695527079999465,319,1739784417,227.73775945800003
81,up,lower,0,52,26,0.9931363749999491,319,1739784419,229.43581337500018
82,up,lower,0,5,21,0.5878377090000413,319,1739784420,230.72878191600012
83,down,higher,0,19,88,0.7984636670000782,319,1739784421,232.231767708
84,down,higher,0,24,63,1.0427517910000006,319,1739784423,233.97885495800006
85,up,higher,0,21,37,0.8570966660001886,319,1739784425,235.54084641600002
86,down,lower,0,88,34,1.1605216660000224,319,1739784427,237.40678808300004
87,down,higher,0,18,46,0.7487762079999811,319,1739784428,238.85992312500002
88,up,higher,0,99,99,0.7045481249999739,319,1739784430,240.26875000000018
89,down,higher,0,14,74,0.5093667910000477,319,1739784431,241.48278479100009
90,up,lower,0,14,87,0.8754855839999891,319,1739784432,243.06328154100015
91,down,lower,0,46,24,1.184946957999955,319,1739784434,244.953912166
92,down,higher,0,9,18,0.9561705839998922,319,1739784436,246.6158814580001
93,down,higher,0,60,65,1.0234897079999428,319,1739784438,248.34482479100006
94,up,lower,0,98,17,0.7069117500000175,319,1739784439,249.75682954100012
95,up,lower,0,50,57,0.5756208340001194,319,1739784440,251.0368486660002
96,up,higher,0,8,50,0.9567905830001564,319,1739784442,252.69881354100016
97,down,higher,0,80,56,0.8043599160000667,319,1739784443,254.20776366600012
98,up,higher,0,29,34,0.688249457999973,319,1739784445,255.60082925000006
99,up,lower,0,70,98,0.5943255000001955,319,1739784446,256.89975525
100,up,higher,0,91,49,0.8085074169998734,319,1739784448,258.4128554580002
101,down,higher,0,63,24,0.8476746669998647,319,1739784449,259.96589995800014
102,up,higher,0,27,27,0.7405596249998325,319,1739784451,261.4117485830002
103,up,higher,0,6,70,0.8851595829999042,319,1739784452,263.001770458
104,down,higher,0,43,32,0.8993944579999607,319,1739784454,264.6057977910002
105,down,higher,0,0,19,0.7147333750001508,319,1739784455,266.025870166
106,up,lower,0,56,99,0.7796497500000896,319,1739784457,267.50970804100007
107,down,higher,0,34,32,0.8956957909999801,319,1739784458,269.11075875000006
108,up,lower,0,14,12,0.9321152919999349,319,1739784460,270.7477841660002
109,down,higher,0,10,39,1.1915062080001917,319,1739784462,272.64476941600014
110,down,higher,0,4,58,0.9332939999999326,319,1739784464,274.28279083300004
111,up,lower,0,37,88,1.0986615839999558,319,1739784465,276.0858101660001
112,down,higher,0,9,75,0.8111122089999299,319,1739784467,277.60179866600015
113,up,lower,0,50,46,0.7659715000002052,319,1739784468,279.072777458
114,down,lower,0,16,49,0.8808597920001375,319,1739784470,280.6577994160002
115,up,lower,0,40,52,0.8980075409999699,319,1739784472,282.25977987500005
116,down,lower,0,68,32,0.9246273339999789,319,1739784473,283.888751791
117,down,higher,0,26,79,0.8316875420000542,319,1739784475,285.42568025000014
118,up,lower,0,76,90,0.9956244999998489,319,1739784476,287.1257077500002
119,up,lower,0,60,42,0.8229946249998648,319,1739784478,288.65381608300004
120,down,higher,0,73,86,0.5539897080000173,319,1739784479,289.9127987910001
121,down,higher,0,61,92,0.795059166000101,319,1739784481,291.4127805410001
122,down,higher,0,5,69,1.002471000000014,319,1739784482,293.1198733330002
123,up,lower,0,43,80,0.8624629999999343,319,1739784484,294.68770666600017
124,up,lower,0,45,93,0.7134654579999733,319,1739784485,296.1057587910002
125,up,lower,0,44,83,0.7835231249998742,319,1739784487,297.593791708
