,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,down,lower,0,96,7,0.5373803999973461,12,1737143712,79.71239480000804
1,up,higher,1,96,9,0.3900910000083968,12,1737143713,80.85575109999627
2,down,lower,2,20,72,0.44402259998605587,12,1737143714,82.04560820001643
3,up,lower,3,27,81,0.6445904000138398,12,1737143716,83.44723210000666
4,up,lower,2,56,87,0.7907017999968957,12,1737143717,84.99673189999885
5,down,lower,1,51,42,1.6806948000157718,12,1737143720,87.42196939999121
6,up,lower,1,86,86,1.4353570000093896,12,1737143722,89.59584500000346
7,up,higher,0,96,46,0.6432532999897376,12,1737143723,90.98412100001588
8,down,lower,0,80,24,5.337032999988878,12,1737143729,97.05373089999193
9,down,lower,0,43,43,0.6696952999918722,12,1737143731,98.478368400014
10,down,lower,1,31,88,1.0949889000039548,12,1737143733,100.32161089999136
11,up,higher,1,62,10,0.5695411000051536,12,1737143734,101.63968799999566
12,down,lower,1,22,45,0.40378039999632165,12,1737143735,102.80569770000875
13,up,higher,2,4,85,0.4903309000073932,12,1737143736,104.04419350001263
14,down,lower,2,39,94,0.48190640000393614,12,1737143738,105.28192989999661
15,down,higher,2,23,86,0.6972188999934588,12,1737143739,106.72156939998968
16,up,higher,1,82,43,0.49831160000758246,12,1737143740,107.96894849999808
17,down,lower,1,39,40,0.8029452000046149,12,1737143742,109.53279800000018
18,up,lower,1,89,97,1.4000451999891084,12,1737143744,111.69778519999818
19,up,higher,0,11,63,1.1760501000098884,12,1737143746,113.62109490000876
20,up,higher,0,48,47,0.5983965000195894,12,1737143747,114.9668876999931
21,up,higher,0,33,26,0.4298535000125412,12,1737143748,116.161262300011
22,down,lower,1,33,84,0.3404634000035003,12,1737143750,117.24599640001543
23,down,lower,1,65,3,0.39417189999949187,12,1737143751,118.38918920001015
24,up,higher,1,71,82,0.37844299999414943,12,1737143752,119.52376300000469
25,down,lower,2,78,98,0.39935540000442415,12,1737143753,120.67772000000696
26,up,higher,2,7,41,1.4069891999824904,12,1737143755,122.83133000001544
27,up,higher,2,46,24,1.0670030000037514,12,1737143757,124.6544133000134
28,up,higher,3,93,75,0.8062474000034854,12,1737143759,126.21250590001
29,down,lower,3,78,77,0.30719439999666065,12,1737143760,127.27146690001246
30,up,higher,3,66,69,0.5086620000074618,12,1737143761,128.52434790000552
31,down,lower,4,8,70,1.762435299984645,12,1737143763,131.04522319999523
32,down,lower,4,16,21,0.39999179998994805,12,1737143765,132.1997307999991
33,up,lower,4,70,14,0.6919674999953713,12,1737143766,133.6216740999953
34,down,lower,3,34,18,1.1278354999958538,12,1737143768,135.50148400000762
35,up,higher,3,38,34,0.652167099993676,12,1737143769,136.90620570001192
36,up,higher,3,85,92,0.50097029999597,12,1737143770,138.13481079999474
37,down,lower,10,22,24,0.9965717000013683,12,1737143774,141.61052370001562
38,up,lower,10,52,4,0.6862760999938473,12,1737143775,143.05893389999983
39,down,higher,9,21,11,0.826641199993901,12,1737143777,144.64759470001445
40,up,higher,8,47,6,1.6033642999827862,12,1737143779,147.00058379999246
41,up,lower,8,15,52,0.4260280000162311,12,1737143781,148.17903739999747
42,up,lower,7,16,66,0.4826302000146825,12,1737143782,149.42530219999026
43,up,lower,6,54,84,0.6461610999831464,12,1737143783,150.83124440000392
44,up,higher,5,6,29,0.6235709000029601,12,1737143785,152.22420789999887
45,up,higher,5,96,66,0.6798666999966372,12,1737143786,153.636777000007
46,up,higher,5,64,62,0.7264003999880515,12,1737143787,155.12037769999006
47,up,lower,6,3,82,1.0228722000028938,12,1737143789,156.9059555999993
48,down,lower,5,44,40,0.8432499000045937,12,1737143791,158.50821150001138
49,up,higher,5,80,46,0.951033199991798,12,1737143793,160.20347979999497
50,up,higher,5,59,93,0.8614241000032052,12,1737143794,161.81404810000095
51,down,lower,6,75,57,0.40356949999113567,12,1737143795,162.9654362000001
52,down,lower,6,7,8,0.5697779000038281,12,1737143797,164.2685577000084
53,up,higher,6,1,16,1.2864669999980833,12,1737143799,166.31521900001098
54,up,higher,7,70,85,0.8321407999901567,12,1737143800,167.899150799989
55,up,lower,7,79,28,1.354595100012375,12,1737143802,170.00805659999605
56,down,lower,6,30,5,1.845339600025909,12,1737143805,172.6057117000164
57,down,higher,6,46,59,0.90851829998428,12,1737143807,174.27057379999314
58,down,lower,5,14,36,0.8352218999934848,12,1737143808,175.86866259999806
59,up,higher,5,69,70,0.6489855000108946,12,1737143810,177.2773106000095
60,down,lower,5,0,75,0.8406986000190955,12,1737143811,178.85882970000966
61,down,lower,0,98,67,0.652657900005579,12,1737143815,183.17273330001626
62,up,higher,1,81,34,0.4754918999969959,12,1737143817,184.3993075999897
63,up,higher,2,69,53,0.4721984999778215,12,1737143818,185.62967070000013
64,down,higher,3,60,0,0.4685421000176575,12,1737143819,186.8532688000123
65,down,higher,2,36,4,1.0931983000191394,12,1737143821,188.6845316000108
66,down,higher,1,90,30,0.7146926000132225,12,1737143822,190.154331800004
67,down,lower,0,24,45,1.3762719000224024,12,1737143825,192.26757920000819
68,up,higher,0,19,10,0.3491661000007298,12,1737143826,193.35669079999207
69,up,higher,0,94,60,0.648611400014488,12,1737143827,194.770583000005
70,down,lower,1,46,63,1.0054142999870237,12,1737143829,196.5120692999917
71,up,higher,1,90,88,0.9357158000057098,12,1737143831,198.18499490001705
72,down,lower,1,65,86,0.4945734000066295,12,1737143832,199.42900179998833
73,up,higher,2,98,61,0.6126725999929477,12,1737143833,200.78559849999147
74,up,higher,2,60,63,0.5946991000091657,12,1737143834,202.13014850000036
75,down,lower,2,6,19,0.3526133999985177,12,1737143836,203.22309320000932
76,up,higher,3,98,55,0.6872000000148546,12,1737143837,204.67503280000528
77,up,higher,3,92,39,1.6035076999978628,12,1737143839,207.03036999999313
78,down,lower,3,31,71,0.5355432000069413,12,1737143841,208.31807410001056
79,up,higher,4,24,13,0.48939299999619834,12,1737143842,209.55500250001205
80,down,lower,4,16,91,0.4696371000027284,12,1737143843,210.7749684000155
81,down,lower,4,89,82,0.6982996999868192,12,1737143845,212.2160838000127
82,up,higher,5,39,89,0.3662729999923613,12,1737143846,213.3183435999963
83,down,higher,5,24,34,1.1245514999900479,12,1737143848,215.2080125999928
84,down,lower,4,27,17,0.6444715000106953,12,1737143849,216.5966563000111
85,down,lower,4,47,7,1.2647254000185058,12,1737143851,218.61258290000842
86,up,higher,4,5,8,0.491424800013192,12,1737143852,219.85486250001122
87,down,lower,5,70,8,0.5500294999801554,12,1737143853,221.16607159998966
88,down,lower,5,93,41,1.2303658000018913,12,1737143855,223.13827019999735
89,down,lower,5,10,89,0.7429355999920517,12,1737143857,224.63730820000637
90,down,lower,6,76,72,0.9453831000137143,12,1737143859,226.32754759999807
91,up,higher,6,93,88,0.8823230999987572,12,1737143860,227.94518360000802
92,up,higher,6,86,5,0.751325999997789,12,1737143862,229.4437254999939
93,down,lower,7,61,20,1.2909459999937098,12,1737143864,231.48503750000964
94,up,higher,7,65,63,0.7759071000036784,12,1737143865,233.01162780000595
95,up,lower,7,42,19,0.6757924000266939,12,1737143867,234.44392099999823
96,up,higher,6,65,93,0.5761589000176173,12,1737143868,235.7667691000097
97,up,lower,6,7,28,0.626727299997583,12,1737143869,237.1473055999959
98,up,higher,5,30,46,0.7009022000129335,12,1737143871,238.6021263000148
99,up,higher,5,26,59,0.8785564000136219,12,1737143873,240.22978490000241
100,up,lower,5,96,9,0.7996211999852676,12,1737143874,241.77987220001523
101,up,higher,4,93,46,0.8409925999876577,12,1737143876,243.38075879999087
102,up,higher,4,69,34,0.9233437000075355,12,1737143877,245.05241030000616
103,up,higher,4,79,39,0.900048000010429,12,1737143879,246.67520420000073
104,down,lower,0,91,54,0.6518020000075921,12,1737143882,249.27455790000386
105,up,higher,1,57,99,0.4287989000149537,12,1737143883,250.46730950000347
106,up,higher,2,36,88,0.960344899998745,12,1737143884,252.1728715999925
107,down,lower,3,12,54,1.0260591999976896,12,1737143886,253.964227199991
108,down,lower,4,12,26,0.9201623999979347,12,1737143888,255.6421352000034
109,up,higher,5,29,6,0.70791569998255,12,1737143889,257.11034869999276
110,down,higher,6,54,45,0.5932135000184644,12,1737143891,258.4540321000095
111,down,lower,5,73,45,0.5149247999943327,12,1737143892,259.71122590001323
112,down,lower,5,6,91,0.9782775999919977,12,1737143894,261.43590040001436
113,down,lower,5,92,46,0.6974188000021968,12,1737143895,262.890173199994
114,down,lower,6,2,9,1.186233300017193,12,1737143897,264.83508640000946
115,down,lower,6,7,12,0.7762051000026986,12,1737143899,266.3631485000078
116,up,higher,6,7,69,0.9250272000208497,12,1737143900,268.03319730001385
117,up,higher,7,58,73,0.5906825000129174,12,1737143902,269.3703521999996
118,up,lower,7,85,34,0.6159834999998566,12,1737143903,270.7466398999968
119,up,lower,6,34,69,0.8027198999770917,12,1737143905,272.30009209999116
120,up,higher,5,1,66,0.8294050999975298,12,1737143906,273.89259430000675
121,up,lower,5,33,0,0.7839903999993112,12,1737143908,275.4235594999918
122,up,higher,4,53,84,0.784195299987914,12,1737143909,276.96316220000153
123,up,higher,4,35,55,0.7720620000036433,12,1737143911,278.4625078999961
124,up,higher,4,54,30,0.8791679999849293,12,1737143912,280.08785010001156
125,up,higher,5,21,69,0.8089894999866374,12,1737143914,281.65483519999543
126,up,higher,5,62,98,0.9068593999836594,12,1737143916,283.31765010001254
127,down,lower,5,91,23,0.9155960999778472,12,1737143917,284.9919220000156
128,down,lower,6,74,41,1.5594342999975197,12,1737143920,287.3037838000164
129,down,lower,6,48,0,0.9029958999890368,12,1737143921,288.9543255000026
130,up,lower,6,2,31,1.1579984999843873,12,1737143923,290.8505395000102
131,down,lower,5,94,60,0.6586597000132315,12,1737143925,292.2670161999995
132,up,higher,5,54,70,0.799129199993331,12,1737143926,293.8211960000044
133,up,higher,5,15,78,1.638872999988962,12,1737143929,296.2127460000047
134,down,lower,10,65,88,0.8011571999813896,12,1737143932,299.6599645999959
135,down,lower,10,84,47,0.4420931000204291,12,1737143933,300.86679719999665
136,up,higher,10,35,63,0.371820000000298,12,1737143934,301.9926867999893
137,up,higher,10,89,94,0.62010790000204,12,1737143936,303.3764603000018
138,down,lower,10,57,15,0.45553730000392534,12,1737143937,304.5962157000031
139,up,lower,10,3,52,0.4620582000061404,12,1737143938,305.81473859999096
140,down,higher,9,94,46,0.7181354000058491,12,1737143940,307.2896936000034
141,up,higher,8,10,39,0.6617087999766227,12,1737143941,308.7150782000099
142,up,higher,8,26,15,1.0227837999991607,12,1737143943,310.49193409999134
143,down,lower,8,2,96,0.45619349999469705,12,1737143944,311.7058195999998
144,down,lower,9,34,78,0.5886992000159808,12,1737143945,313.0592056000023
145,down,higher,9,85,92,0.37618759999168105,12,1737143946,314.17115149999154
146,down,higher,8,34,1,0.34973380001611076,12,1737143948,315.283227500011
147,down,higher,7,85,20,0.5295981999952346,12,1737143949,316.5635544999968
148,down,higher,6,61,90,0.4818123999866657,12,1737143950,317.78764009999577
149,down,lower,5,58,11,0.4125047999841627,12,1737143951,318.9557857000036
150,down,higher,5,9,10,0.5128988999931607,12,1737143953,320.23058920001495
151,up,lower,4,95,73,0.5814711999846622,12,1737143954,321.5488927999977
152,up,higher,3,50,54,0.39531829999759793,12,1737143955,322.68847940000705
153,up,higher,3,90,86,0.657015099975979,12,1737143956,324.1063670000003
154,up,higher,3,26,51,0.47209560000919737,12,1737143958,325.33528930001194
155,up,lower,4,31,16,1.5064188000105787,12,1737143960,327.592625499994
156,down,lower,3,70,44,0.34214689998771064,12,1737143961,328.6738158999942
157,up,higher,3,23,38,0.5157001999905333,12,1737143962,329.94008770000073
158,down,lower,3,70,5,0.5171840999973938,12,1737143964,331.2061034000071
159,up,higher,0,92,98,0.6883120999846142,12,1737143966,333.9028302000079
160,up,higher,1,78,80,0.5975154000043403,12,1737143968,335.2596768999938
161,down,lower,2,5,28,0.4461044000054244,12,1737143969,336.4581584999978
162,up,higher,3,79,90,0.6784904999949504,12,1737143970,337.87956299999496
163,down,lower,4,37,88,0.3693249000061769,12,1737143971,339.01317759999074
164,down,lower,5,68,98,0.6222069000068586,12,1737143973,340.4002395000134
165,down,lower,6,84,58,0.5632266000029631,12,1737143974,341.70843500000774
166,down,higher,7,85,28,0.6344938000256661,12,1737143975,343.09134270000504
167,down,lower,6,49,48,0.6177866000216454,12,1737143977,344.45981140001095
168,down,lower,6,44,65,0.6416866000217851,12,1737143978,345.87003749998985
169,down,higher,6,25,49,0.6408029999874998,12,1737143980,347.26534420001553
170,down,higher,5,95,16,2.1959000999922864,12,1737143983,350.1906569999992
171,down,lower,4,96,16,0.5798739999881946,12,1737143984,351.5048138000129
172,up,higher,4,94,88,0.47487800000817515,12,1737143985,352.7210175000073
173,up,higher,4,50,11,2.160110700002406,12,1737143988,355.6332257000031
174,down,lower,5,6,63,0.957614899991313,12,1737143990,357.3458107000042
175,down,higher,5,93,45,0.7101929000054952,12,1737143991,358.8096290999965
176,up,lower,4,64,67,0.3885147999972105,12,1737143992,359.9566395000147
177,up,higher,3,29,82,0.7889704000263009,12,1737143994,361.495554299996
178,down,lower,3,31,98,0.5335092000022996,12,1737143995,362.7845456000068
179,down,lower,3,38,81,1.4022548000211827,12,1737143997,364.91532130000996
180,down,lower,4,3,98,0.8491625000024214,12,1737143999,366.51701040001353
181,up,lower,4,59,43,0.6632094999949913,12,1737144000,367.93119599999045
182,up,lower,3,52,38,0.894686499988893,12,1737144002,369.5649776000064
183,down,higher,2,70,18,0.9734947000106331,12,1737144004,371.26717179999105
184,down,lower,1,60,83,0.701752100023441,12,1737144005,372.7367545000161
185,up,higher,1,61,65,0.960321999998996,12,1737144007,374.4599936000013
186,up,higher,1,48,16,0.553081399993971,12,1737144008,375.76896220000344
187,down,lower,10,0,24,0.5060554000083357,12,1737144010,378.05864050000673
188,down,higher,10,65,29,1.5203599000233226,12,1737144013,380.33616380000603
