,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,up,lower,10,61,87,2.792661665999958,330,1741081255,90.47003700000005
1,down,higher,9,51,21,2.9692100839999966,330,1741081258,94.14792716600004
2,down,lower,8,93,98,4.225728166999943,330,1741081263,99.082933916
3,up,lower,9,25,52,4.250835708000068,330,1741081268,104.03988595800001
4,down,higher,8,87,42,2.5210167500001717,330,1741081272,107.26688450000006
5,up,lower,7,56,7,2.5898297910000565,330,1741081275,110.5649498329999
6,up,higher,6,78,18,2.310890666999967,330,1741081278,113.58199020799998
7,up,lower,6,56,46,3.4254012499998225,330,1741081282,117.71291137499998
8,up,higher,5,6,32,1.69848945800004,330,1741081284,120.12000766599999
9,up,lower,5,98,80,2.2926049580000836,330,1741081287,123.11793841600002
10,up,lower,4,19,66,4.300808667000183,330,1741081292,128.12801504100003
11,down,lower,3,37,34,0.8751413329998741,330,1741081294,129.7119875410001
12,up,lower,3,35,46,0.9736046670000178,330,1741081296,131.39094283300005
13,up,lower,2,28,59,2.8130738330000895,330,1741081299,134.912919375
14,up,higher,1,38,64,0.5949197909999384,330,1741081301,136.212922875
15,down,lower,1,18,75,0.4818339589999141,330,1741081302,137.39989004099994
16,up,lower,1,36,51,1.1350793330000215,330,1741081304,139.23881704099995
17,down,lower,0,25,77,0.5785722910000004,330,1741081305,140.52281745799996
18,up,lower,0,74,32,2.4381376660001024,330,1741081308,143.66598208300002
19,up,higher,0,94,59,0.9953861249998681,330,1741081310,145.3668970409999
20,up,higher,0,21,9,1.4858533750000333,330,1741081312,147.557912041
21,down,lower,0,57,50,0.5393494170000395,330,1741081313,148.8029744160001
22,up,higher,1,14,77,0.555434582999851,330,1741081314,150.063929208
23,down,lower,1,35,28,0.833193417000075,330,1741081316,151.6020679159999
24,up,higher,1,44,6,0.8373980409999149,330,1741081317,153.144914125
25,up,higher,2,12,34,0.9937014580000323,330,1741081319,154.84393520799995
26,up,higher,2,31,56,0.4992713750000348,330,1741081320,156.04794074999995
27,down,higher,2,10,22,0.7879702500001713,330,1741081322,157.53980616600006
28,up,higher,1,93,46,0.8210792500001389,330,1741081323,159.06688250000002
29,down,lower,1,99,94,0.6759196250000059,330,1741081325,160.44787062499995
30,up,higher,1,93,45,1.1323318330000802,330,1741081327,162.28487633300006
31,down,lower,2,40,56,1.8516294589999234,330,1741081329,164.84190349999994
32,up,higher,2,73,27,1.6717387080000208,330,1741081332,167.2188564160001
33,up,higher,2,86,59,0.4724727499999517,330,1741081333,168.39693125000008
34,down,lower,3,62,82,0.34646395899994786,330,1741081334,169.447905
35,up,lower,3,53,9,1.8704730839999684,330,1741081336,172.023857291
36,up,lower,0,15,75,2.3912900000000263,330,1741081342,177.93610312500005
37,up,higher,0,78,49,0.7134807090001232,330,1741081344,179.35492
38,down,lower,1,90,95,0.3888723330001085,330,1741081345,180.44838395800002
39,up,higher,1,88,31,1.152701875000048,330,1741081347,182.30600166599993
40,up,lower,1,26,61,1.946925457999896,330,1741081349,184.95793049999997
41,up,higher,0,70,15,2.2449102499999753,330,1741081352,187.9079676660001
42,down,lower,0,94,26,1.0257542909998847,330,1741081354,189.63986958300006
43,up,higher,0,5,44,0.874891166999987,330,1741081356,191.22086854100007
44,up,higher,1,46,90,0.5180431669998597,330,1741081357,192.444972666
45,up,higher,1,76,27,0.4489660829999593,330,1741081358,193.59887308299994
46,down,lower,1,47,72,0.7250875419999829,330,1741081359,195.02887775
47,up,higher,2,73,1,1.38060274999998,330,1741081361,197.11486212499995
48,down,higher,2,0,59,1.1142879159999666,330,1741081363,198.9349206249999
49,up,lower,1,13,15,1.6840257500000462,330,1741081366,201.32389149999995
50,up,lower,0,44,94,1.80568408299996,330,1741081368,203.834880291
51,down,lower,0,30,42,0.3901266670000041,330,1741081369,204.92989216599995
52,up,higher,0,28,25,2.9012663749999774,330,1741081373,208.53482704099997
53,down,lower,0,85,68,0.4671745840000767,330,1741081374,209.7069347910001
54,up,lower,1,44,27,2.000005500000043,330,1741081377,212.41086191599993
55,down,lower,0,74,1,1.2772289580000233,330,1741081381,216.6749238330001
56,up,higher,1,52,21,0.42229124999994383,330,1741081382,217.80189083300002
57,up,higher,2,36,69,0.3698510829999577,330,1741081383,218.8758734999999
58,up,lower,3,12,5,3.0636570000001484,330,1741081387,222.6447827080001
59,up,higher,2,51,26,2.3724297500000375,330,1741081390,225.72218225000006
60,up,lower,2,68,85,1.0358772080001017,330,1741081392,227.46394895799995
61,up,higher,1,56,33,0.5064065830001709,330,1741081393,228.67595162499993
62,down,lower,1,77,34,0.5932410000000345,330,1741081394,229.97390658299992
63,up,higher,1,9,80,0.8192453330000262,330,1741081396,231.49786500000005
64,down,lower,2,2,43,0.5414695840001968,330,1741081397,232.74394037499997
65,up,lower,2,79,83,0.8649243340000794,330,1741081399,234.31386683300002
66,down,lower,1,34,46,0.6762814170001548,330,1741081400,235.69486604100007
67,down,lower,1,17,41,0.8837970409999798,330,1741081402,237.28386716599994
68,up,higher,1,87,57,0.5686284999999316,330,1741081403,238.557853583
69,down,lower,2,67,64,1.4428727090000848,330,1741081405,240.705888791
70,down,lower,2,87,54,0.7499739580000551,330,1741081406,242.16096370800005
71,up,higher,2,58,32,0.5481221659999846,330,1741081408,243.41386583300005
72,up,higher,3,22,96,1.208969790999845,330,1741081410,245.32786383300004
73,down,lower,3,17,13,0.30805529099984597,330,1741081411,246.34093866600006
74,up,lower,3,68,26,1.070481749999999,330,1741081412,248.11583066599997
75,up,higher,2,19,51,1.0022445410002092,330,1741081414,249.822972833
76,down,lower,2,17,32,0.3525345829998514,330,1741081415,250.880894958
77,up,higher,2,27,1,1.03171333399996,330,1741081417,252.61677525000005
78,up,higher,10,16,58,0.6308975409999675,330,1741081419,255.15200525
79,up,lower,10,97,31,0.4454353749999882,330,1741081421,256.30295116599996
80,up,higher,9,47,42,0.5359967080000843,330,1741081422,257.54380241600006
81,up,lower,9,88,20,0.4001284169999053,330,1741081423,258.64884370799996
82,up,lower,8,40,32,1.1157142909999038,330,1741081425,260.46885487500003
83,up,lower,7,31,0,0.4878313750000416,330,1741081426,261.66179020799996
84,up,higher,6,74,40,0.46008433299994067,330,1741081427,262.8268344160001
85,up,higher,6,92,20,0.5843545830000494,330,1741081428,264.1167787080001
86,up,higher,6,27,85,0.4666818330001661,330,1741081430,265.287794458
87,up,lower,7,59,55,0.6650108329999966,330,1741081431,266.65788695800006
88,up,lower,6,28,60,0.5424130830001559,330,1741081432,267.90485212499993
89,up,higher,5,56,40,0.6704419580000831,330,1741081434,269.279849666
90,up,higher,5,56,72,0.8573755410000103,330,1741081435,270.8418650829999
91,up,lower,5,35,11,0.620367750000014,330,1741081436,272.16704512499996
92,up,lower,4,68,92,0.9855205000001206,330,1741081438,273.856848958
93,up,lower,3,28,7,1.248799624999947,330,1741081440,275.8107608749999
94,up,higher,2,51,37,2.8947854160001043,330,1741081444,279.4108309999999
95,up,higher,2,8,20,0.32973370800004886,330,1741081445,280.4459234579999
96,down,lower,2,66,50,0.5308407920001628,330,1741081446,281.68180133300007
97,down,lower,3,59,8,0.8355340829998568,330,1741081448,283.2229500829999
98,up,higher,3,70,44,0.6307502920001298,330,1741081449,284.55878395800005
99,up,higher,3,6,45,0.9712259580001046,330,1741081451,286.23479562500006
100,up,lower,4,8,29,1.282335957999976,330,1741081453,288.2217862079999
101,down,lower,3,49,26,0.764322624999977,330,1741081454,289.6908120410001
102,down,lower,3,7,99,0.6637098329999844,330,1741081455,291.05983683299996
103,up,higher,3,11,95,0.40578962499989757,330,1741081456,292.17078949999996
104,up,lower,0,21,46,0.86830895900016,330,1741081459,294.7089221250001
105,up,higher,0,42,81,0.7819902919998185,330,1741081461,296.19587445799993
106,up,lower,1,4,94,0.7450110830000085,330,1741081462,297.64577091599995
107,up,higher,0,6,74,0.35400683300008495,330,1741081463,298.704859208
108,up,lower,0,70,36,0.975951957999996,330,1741081465,300.384775
109,up,lower,0,86,87,0.5402352500000234,330,1741081466,301.63084808300005
110,up,lower,0,35,33,1.794077625,330,1741081468,304.12974495799995
111,up,lower,0,24,87,1.405303374999903,330,1741081471,306.2398056249999
112,up,higher,0,74,85,0.37785741600009715,330,1741081472,307.3227609999999
113,up,lower,0,3,59,1.0994408750000275,330,1741081473,309.12584808299994
114,down,lower,0,70,88,0.7993374159998439,330,1741081475,310.6307583749999
115,up,higher,0,45,87,0.4662708749999638,330,1741081476,311.80277716599994
116,up,higher,0,91,65,1.4816629590000048,330,1741081478,313.989746666
117,up,higher,1,16,47,0.5402857500000664,330,1741081480,315.2358179580001
118,down,lower,1,28,0,0.6132056250000915,330,1741081481,316.553730458
119,up,higher,1,6,23,0.48879970799998773,330,1741081482,317.74685287500006
120,up,higher,2,69,61,0.4722591669999474,330,1741081483,318.923885916
121,down,lower,2,81,18,0.8796010000000933,330,1741081485,320.5077550829999
122,up,higher,2,6,72,0.7361788340001567,330,1741081486,321.948835166
123,up,higher,3,67,24,0.39360949999991135,330,1741081487,323.04674920799994
124,down,lower,3,35,85,0.3755508749998171,330,1741081488,324.12682437500007
125,up,higher,3,35,54,0.6312917909999669,330,1741081490,325.46176245800007
126,down,lower,4,52,5,1.0578514170001654,330,1741081492,327.22486125
127,up,higher,4,18,93,1.6158752500000446,330,1741081494,329.5458053330001
128,up,higher,4,56,80,0.7255660409998654,330,1741081495,330.976804333
129,down,lower,5,7,50,0.5054139169999416,330,1741081496,332.1867354159999
130,down,higher,5,60,97,0.6056874169998991,330,1741081498,333.4969329999999
131,down,lower,4,59,92,2.350254707999966,330,1741081501,336.551765833
132,up,higher,4,10,35,0.4736702079999304,330,1741081502,337.73078895799995
133,up,higher,4,93,41,1.3691877089997888,330,1741081504,339.80489558299996
134,down,lower,5,74,83,0.44432429100015725,330,1741081505,340.9547821660001
135,down,lower,5,85,99,0.9854036669999005,330,1741081507,342.644819416
136,down,lower,5,76,73,0.7554466249998768,330,1741081508,344.10505108300003
137,down,higher,6,34,63,1.2718050420000964,330,1741081510,346.08142362500007
138,up,higher,10,63,13,0.5620947500001421,330,1741081513,348.38484266599994
139,up,higher,10,47,91,0.3827845420000813,330,1741081514,349.47278766599993
140,up,higher,10,69,74,0.3592215839998971,330,1741081515,350.53683125
141,up,higher,10,72,10,0.4259535000001051,330,1741081516,351.66677945800006
142,up,lower,10,18,36,0.5509952090001207,330,1741081517,352.9218242500001
