,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,down,higher,10,57,67,1.8552379000466317,106,1737920705,205.22991859994363
1,up,higher,9,56,69,3.7308531999588013,106,1737920709,209.68534670001827
2,down,higher,10,99,0,1.3616982999956235,106,1737920711,211.76839240000118
3,down,higher,9,1,44,1.454465200076811,106,1737920713,213.94414289994165
4,up,lower,8,55,3,0.7145107999676839,106,1737920715,215.38402619992848
5,down,higher,7,84,3,4.672419900074601,106,1737920720,220.7739825999597
6,up,higher,6,78,55,1.5392933000111952,106,1737920722,223.03414370003156
7,down,lower,6,18,61,2.1745600999565795,106,1737920725,225.92909749993123
8,up,lower,6,39,61,0.7696124999783933,106,1737920727,227.42125030001625
9,down,higher,5,49,38,3.7226163999876007,106,1737920731,231.8680422999896
10,down,lower,4,75,30,1.2989097000099719,106,1737920733,233.8910500999773
11,down,lower,4,42,36,1.183210299932398,106,1737920735,235.79513029998634
12,down,lower,4,82,45,0.7884649999905378,106,1737920737,237.31027399993036
13,up,lower,5,59,8,1.2037429999327287,106,1737920739,239.23407120001502
14,down,lower,4,93,21,1.6493292999221012,106,1737920741,241.59725320001598
15,down,lower,4,41,42,1.6821444000815973,106,1737920743,243.99980540003162
16,up,lower,4,42,53,1.9718567000236362,106,1737920746,246.69221130001824
17,down,lower,3,35,87,3.199749300023541,106,1737920750,250.61807989992667
18,up,higher,3,33,98,1.2713452000170946,106,1737920752,252.61029640003107
19,up,higher,3,3,57,1.4497650999110192,106,1737920754,254.78140049998183
20,up,higher,4,95,7,1.9722726000472903,106,1737920757,257.4759743999457
21,down,lower,4,67,95,1.247267699916847,106,1737920759,259.44433490000665
22,up,lower,4,91,43,2.2578313999110833,106,1737920762,262.42314129997976
23,up,lower,0,70,56,4.053157299989834,106,1737920815,315.2821422999259
24,down,lower,0,24,7,2.76586959999986,106,1737920818,318.7689608000219
25,down,higher,1,16,66,1.1381761999800801,106,1737920820,320.62837209994905
26,up,higher,0,65,67,1.5246688000625,106,1737920822,322.87219789996743
27,down,lower,0,74,40,1.185313199996017,106,1737920824,324.7791384999873
28,down,higher,0,77,98,1.7816947000101209,106,1737920827,327.2825448999647
29,up,higher,0,70,14,1.7122864000266418,106,1737920829,329.71420789998956
30,down,higher,0,48,55,1.5948347001103684,106,1737920831,332.02928869996686
31,up,lower,0,8,14,0.8843525000847876,106,1737920833,333.63603139994666
32,up,higher,0,74,56,1.6059345999965444,106,1737920835,335.9641754999757
33,down,lower,0,87,93,1.3127833000617102,106,1737920837,337.99916859995574
34,up,higher,0,88,2,2.027352700009942,106,1737920840,340.747294300003
35,down,higher,1,22,59,1.1789139999309555,106,1737920842,342.6462241000263
36,up,lower,0,56,27,1.1331051999004558,106,1737920844,344.49302609998267
37,down,higher,0,30,12,2.136218799976632,106,1737920847,347.34419410000555
38,down,lower,0,83,50,2.015150299994275,106,1737920849,350.0804368000245
39,up,higher,0,51,0,1.0253764999797568,106,1737920851,351.82683020003606
40,down,lower,0,46,14,1.2305472999578342,106,1737920853,353.77932600001805
41,down,lower,1,3,97,1.297683299984783,106,1737920855,355.79824689996894
42,up,lower,1,40,83,1.0340005999896675,106,1737920857,357.5541727000382
43,up,lower,10,52,86,2.6413462000200525,106,1737920862,362.3173130999785
44,down,higher,9,48,89,1.7879779000068083,106,1737920864,364.8281040999573
45,down,lower,8,29,71,2.197579300031066,106,1737920867,367.74015640001744
46,up,lower,9,5,90,0.9127882999600843,106,1737920869,369.37526010000147
47,down,lower,8,8,76,0.8439907999709249,106,1737920870,370.9391576999333
48,up,higher,8,79,10,1.678495799889788,106,1737920873,373.3421882999828
49,down,lower,8,92,5,1.2398493000073358,106,1737920875,375.3021700999234
50,up,higher,9,51,33,1.1192204999970272,106,1737920876,377.1291548999725
51,down,lower,9,9,10,0.7905464000068605,106,1737920878,378.641174999997
52,up,higher,9,4,49,1.0987689999165013,106,1737920880,380.46035449998453
53,down,higher,10,59,27,0.9762285000178963,106,1737920881,382.1566187000135
54,up,higher,9,55,85,0.579512600088492,106,1737920883,383.4557660999708
55,down,higher,9,82,94,0.8256365000270307,106,1737920884,385.00314099993557
56,up,higher,8,33,89,0.6322924999985844,106,1737920886,386.3553028999595
57,up,lower,8,9,14,1.4665280999615788,106,1737920888,388.54195600003004
58,down,higher,7,58,97,0.5944809000939131,106,1737920889,389.85730759997386
59,down,lower,6,8,83,2.059525200049393,106,1737920892,392.6364270999329
60,up,lower,6,62,62,0.6600203000707552,106,1737920893,394.0162420999259
61,down,lower,5,41,57,1.8252065000124276,106,1737920896,396.5628512999974
62,up,higher,5,51,48,2.0638804000336677,106,1737920899,399.3470468999585
63,down,higher,5,65,59,1.573484000051394,106,1737920901,401.6419038999593
64,up,lower,4,74,91,1.1734530999092385,106,1737920903,403.53445989999454
65,down,lower,3,23,17,0.6501286000711843,106,1737920904,404.9058173999656
66,down,higher,3,33,9,1.473924900055863,106,1737920906,407.101297599962
67,up,lower,2,29,32,0.7490002000704408,106,1737920908,408.5722001999384
68,down,higher,1,79,40,1.5634277999633923,106,1737920910,410.85602619999554
69,down,lower,0,69,55,1.091028800001368,106,1737920912,412.66690499999095
70,up,lower,0,24,52,0.8713767000008374,106,1737920914,414.2515872999793
71,down,higher,0,19,10,0.8917231999803334,106,1737920915,415.86620910000056
72,down,higher,0,15,22,0.7443750000093132,106,1737920917,417.3305741000222
73,up,higher,0,85,74,0.6784603999694809,106,1737920918,418.7292124000378
74,down,lower,0,30,41,0.4956737000029534,106,1737920919,419.94528779992834
75,up,lower,0,88,57,0.7610144000500441,106,1737920921,421.42843750002794
76,down,lower,0,60,92,1.4646478000795469,106,1737920923,423.60805799998343
77,up,lower,0,70,50,0.5369934999616817,106,1737920924,424.86714550002944
78,down,lower,0,82,44,0.5941358000272885,106,1737920925,426.1831128000049
79,down,lower,0,49,60,1.3537697999272496,106,1737920928,428.2582427000161
80,up,lower,0,37,93,0.7226513000205159,106,1737920929,429.70220019994304
81,down,higher,0,67,0,1.2747355999890715,106,1737920931,431.69717990001664
82,up,higher,0,52,77,0.5203062000218779,106,1737920932,432.9419106999412
83,up,higher,0,45,76,1.7616414999356493,106,1737920935,435.42395430000033
84,down,higher,0,3,90,0.6544581000925973,106,1737920936,436.79933119995985
85,down,lower,0,20,92,0.655317600001581,106,1737920937,438.1752001999412
86,down,higher,0,9,75,0.7512185000814497,106,1737920939,439.64982489997055
87,up,higher,0,73,81,0.7473843999905512,106,1737920940,441.11044239997864
88,down,lower,0,38,31,0.7308437000028789,106,1737920942,442.5628345999867
89,up,lower,0,89,60,1.551351199974306,106,1737920944,444.82912180002313
90,down,higher,0,65,21,1.0064847000176087,106,1737920946,446.556807499961
91,up,lower,0,34,6,1.5409757999004796,106,1737920948,448.8205095999874
92,down,lower,0,55,29,1.1419107998954132,106,1737920950,450.6832646999974
93,up,higher,0,35,44,2.6810133000835776,106,1737920953,454.0783529999899
94,down,lower,0,43,3,0.8351011000340804,106,1737920955,455.6343939999351
95,down,lower,1,91,72,0.609796000062488,106,1737920956,456.9656059999252
96,up,higher,1,34,91,1.3038198000285774,106,1737920958,458.98834319994785
97,down,higher,1,81,48,0.764003699994646,106,1737920960,460.4727024999447
98,up,lower,10,93,93,1.8734379999805242,106,1737920977,477.3904089999851
99,down,higher,9,61,41,2.4346727000083774,106,1737920980,480.54556110000703
100,up,lower,8,21,44,0.6385487999068573,106,1737920981,481.9054130000295
101,down,lower,7,2,3,1.0048074999358505,106,1737920983,483.6320658000186
102,up,lower,8,99,4,1.402052600053139,106,1737920985,485.75613729993347
103,down,higher,7,89,90,0.6457589999772608,106,1737920986,487.12339810002595
104,up,higher,6,42,47,0.965407200041227,106,1737920988,488.8031629000325
105,down,higher,6,95,41,0.7251530999783427,106,1737920990,490.2421237999806
106,down,lower,5,62,86,0.5719423999544233,106,1737920991,491.53458249999676
107,up,higher,5,74,55,1.1480145999230444,106,1737920993,493.40557770000305
108,down,lower,5,34,41,2.4660343999275938,106,1737920996,496.59650069999043
109,up,higher,6,74,5,0.8780627000378445,106,1737920997,498.1963287999388
110,up,higher,6,16,24,1.118436900083907,106,1737920999,500.0354482999537
111,down,lower,6,30,13,0.5461754000280052,106,1737921001,501.3031407999806
112,up,lower,7,92,37,0.6884432999650016,106,1737921002,502.71416939992923
113,down,lower,6,99,57,0.6392335001146421,106,1737921003,504.07463619997725
114,up,higher,6,63,73,1.7105337000684813,106,1737921006,506.5063558999682
115,down,higher,6,62,32,0.6288618999533355,106,1737921007,507.8571561999852
116,down,lower,5,88,4,0.47961519996169955,106,1737921008,509.0574440000346
117,down,lower,5,79,68,0.5332467999542132,106,1737921010,510.31303600000683
118,up,higher,5,85,82,0.425569299957715,106,1737921011,511.46054080000613
119,down,lower,6,39,16,0.8979425000725314,106,1737921012,513.0804247999331
120,up,higher,6,40,88,0.8535404000431299,106,1737921014,514.647454699967
121,down,lower,6,95,83,0.663580899941735,106,1737921015,516.027688400005
122,up,lower,7,67,61,0.5103692000266165,106,1737921017,517.2584316999419
123,down,higher,10,63,50,2.048575000022538,106,1737921021,521.4694301999407
124,down,higher,9,95,80,0.7746968999272212,106,1737921022,522.9657060999889
125,down,higher,8,38,58,0.6222910999786109,106,1737921024,524.3080997000216
126,up,higher,7,5,40,0.5578483000863343,106,1737921025,525.5886827999493
127,down,higher,8,42,79,0.3632052999455482,106,1737921026,526.6719877999276
128,up,higher,7,80,14,0.6603546000551432,106,1737921027,528.0471735999454
129,down,lower,7,36,0,0.3730166999157518,106,1737921028,529.1423360999906
130,up,higher,7,74,81,0.3601974000921473,106,1737921030,530.2222434999421
131,down,higher,8,79,51,1.5868762999307364,106,1737921032,532.5298746000044
132,down,lower,7,1,86,0.6862048999173567,106,1737921033,533.9370396999875
133,down,lower,7,46,9,0.5668328999308869,106,1737921034,535.2167219999246
134,up,lower,7,78,22,0.5406537000089884,106,1737921036,536.4799913000315
135,down,lower,6,96,4,2.187571099959314,106,1737921039,539.3916252999334
136,up,lower,6,47,7,0.31469380005728453,106,1737921040,540.4196461000247
137,down,higher,5,70,1,0.3782228999771178,106,1737921041,541.52278140001
138,down,higher,4,29,94,0.8814966999925673,106,1737921042,543.1189174000174
139,down,lower,3,15,45,0.6372598999878392,106,1737921044,544.4772440999513
140,up,lower,3,35,48,0.4201381999300793,106,1737921045,545.6132585000014
141,down,lower,2,39,36,2.202999999979511,106,1737921048,548.5366893999744
142,up,lower,2,40,51,0.6224195000249892,106,1737921049,549.8792728999397
143,down,higher,1,25,83,1.4018331000115722,106,1737921051,552.0021154999267
144,up,lower,0,77,48,2.654234300018288,106,1737921055,555.3773505999707
145,down,lower,0,54,53,1.485046699992381,106,1737921057,557.5896099000238
146,down,lower,0,48,74,1.3027223999379203,106,1737921059,559.6127665999811
147,up,lower,0,99,11,1.4301205000374466,106,1737921061,561.764152699965
148,down,lower,0,82,18,0.6655048000393435,106,1737921062,563.1511849999661
149,down,lower,0,82,11,1.907565400004387,106,1737921065,565.7791676999768
150,up,higher,0,29,58,1.0636069000465795,106,1737921067,567.5629018000327
151,down,higher,1,59,29,0.7780718000140041,106,1737921068,569.061491600005
152,up,lower,10,36,57,0.5017997999675572,106,1737921071,571.253636199981
153,down,higher,9,66,39,0.42294940003193915,106,1737921072,572.3963073999621
154,up,lower,8,63,36,0.9108372000046074,106,1737921073,574.0285326000303
155,up,higher,7,13,29,1.2662956999847665,106,1737921075,576.0152898000088
156,down,higher,8,88,23,2.135329599957913,106,1737921078,578.8717427999945
157,down,higher,7,67,0,2.773636099998839,106,1737921082,582.3662420000182
158,up,lower,6,79,23,0.6844439000124112,106,1737921083,583.7703412999399
159,up,higher,5,17,93,0.7455555000342429,106,1737921085,585.237517499947
160,down,higher,5,4,31,1.0429359000409022,106,1737921086,587.001567899948
161,up,lower,4,55,45,0.9139118000166491,106,1737921088,588.6369836999802
162,down,higher,3,67,95,0.8272863000165671,106,1737921089,590.1847237999318
163,down,higher,2,20,12,1.1358957999618724,106,1737921091,592.0429571999703
164,up,lower,1,41,55,1.2353640000801533,106,1737921093,593.9994122999487
165,up,lower,0,4,71,1.5622827999759465,106,1737921096,596.2745193999726
166,down,lower,0,94,19,0.5893137999810278,106,1737921097,597.5850979000097
167,up,higher,0,60,78,0.468932899995707,106,1737921098,598.7740007999819
168,up,higher,0,63,98,1.155509499949403,106,1737921100,600.6534713000292
169,down,higher,1,13,10,0.6263813000405207,106,1737921101,602.000451299944
170,up,higher,0,41,65,2.249396799947135,106,1737921104,604.971412200015
171,down,higher,0,70,88,0.8153196000494063,106,1737921106,606.5074212999316
172,up,lower,0,12,31,0.6061829999089241,106,1737921107,607.8263338999823
173,down,higher,0,24,79,1.4246424000011757,106,1737921109,609.9703830999788
174,up,lower,0,38,21,1.580968700000085,106,1737921112,612.2653175999876
175,down,lower,0,74,36,0.4443849000381306,106,1737921113,613.4332894999534
176,down,lower,0,66,47,0.3691774000180885,106,1737921114,614.5243198999669
177,up,higher,0,85,72,0.3282428999664262,106,1737921115,615.57302599994
178,down,lower,1,96,30,0.9976166000124067,106,1737921117,617.2956166999647
179,up,higher,1,6,9,0.3113175999606028,106,1737921118,618.3291676000226
180,down,higher,1,77,0,0.38273960002698004,106,1737921119,619.4392533999635
181,down,higher,0,51,9,0.44036570005118847,106,1737921121,621.5226074999664
182,up,lower,0,13,75,0.9459664000896737,106,1737921122,623.1903219999513
183,down,lower,0,51,8,1.2694291999796405,106,1737921124,625.1817123999353
184,up,lower,1,41,45,1.561890000011772,106,1737921127,627.4643889999716
185,down,higher,0,60,30,0.6818070999579504,106,1737921128,628.8521793999244
186,up,lower,0,88,30,1.5683420000132173,106,1737921130,631.143203399959
187,up,lower,0,50,94,1.0054075999651104,106,1737921132,632.8632282000035
188,down,lower,0,31,72,2.4619827000424266,106,1737921135,636.0384011999704
189,down,lower,0,17,56,1.943601100007072,106,1737921138,638.6975762000075
190,down,lower,0,75,98,0.7306828000582755,106,1737921139,640.1494973000372
191,up,higher,1,73,21,0.6919077000347897,106,1737921141,641.5609632999403
192,up,higher,1,12,82,1.323322799988091,106,1737921143,643.604282299988
193,down,lower,1,31,9,2.254489899962209,106,1737921146,646.5796857000096
194,up,higher,2,89,22,1.5309404999716207,106,1737921148,648.8312782000285
195,down,higher,2,21,58,2.2855688999406993,106,1737921151,651.8379312999314
196,up,higher,1,14,71,0.5953974999720231,106,1737921152,653.153771799989
197,down,higher,1,56,56,0.6403908999636769,106,1737921154,654.513134000008
198,up,lower,0,52,10,0.5236283999402076,106,1737921155,655.7573851000052
199,up,higher,0,40,31,0.5937328999862075,106,1737921156,657.0722174999537
200,down,higher,0,50,91,0.5657374999718741,106,1737921158,658.3522994000232
201,up,lower,0,83,57,1.4166994999395683,106,1737921160,660.4914214999881
202,down,higher,0,52,97,1.8676470000064,106,1737921162,663.0798670999939
203,down,lower,0,36,47,1.9000195999396965,106,1737921165,665.6942767000291
204,up,higher,0,4,29,1.072825799928978,106,1737921167,667.481377899996
205,down,higher,0,71,43,0.9999944000737742,106,1737921168,669.2013543000212
206,up,lower,0,81,45,0.6931182999396697,106,1737921170,670.6162119000219
207,down,higher,0,51,17,1.6899309000000358,106,1737921172,673.0277376000304
208,up,higher,0,36,68,1.2578604000154883,106,1737921174,674.9993234999711
209,down,lower,0,77,87,0.5220577999716625,106,1737921176,676.2424243999412
210,up,lower,0,44,96,0.6328869999852031,106,1737921177,677.6024773999816
211,down,lower,0,47,34,2.294586299918592,106,1737921180,680.6173245999962
212,down,higher,0,1,59,1.64306759997271,106,1737921182,682.9804836999392
213,down,lower,0,6,53,0.7233691000146791,106,1737921184,684.4244232999627
214,up,lower,0,60,74,1.9141755000455305,106,1737921186,687.0511942999437
215,up,higher,0,89,57,1.12312020000536,106,1737921188,688.8943146000383
216,down,higher,0,20,27,0.7027903000125661,106,1737921190,690.311485299957
217,up,lower,0,23,68,1.397282600053586,106,1737921192,692.4298833999783
218,down,lower,0,17,27,1.4715811000205576,106,1737921194,694.6213235999458
219,down,lower,0,12,37,0.9517024999950081,106,1737921196,696.2801520000212
220,up,higher,0,33,56,1.0990232999902219,106,1737921197,698.100321099977
221,up,higher,1,83,36,2.7495012000435963,106,1737921201,701.5711448999355
222,up,higher,1,97,64,1.8810359999770299,106,1737921203,704.1714172000065
223,down,lower,1,16,17,0.8065211999928579,106,1737921205,705.6984729999676
224,down,lower,2,86,36,2.88726859993767,106,1737921209,709.3055151000153
225,up,lower,2,27,44,1.4016933999955654,106,1737921211,711.4294172000373
226,down,lower,10,88,93,2.8650196000235155,106,1737921215,715.9887172000017
227,up,higher,10,85,72,1.557380700018257,106,1737921218,718.26740719995
228,down,higher,10,93,59,0.8957676999270916,106,1737921219,719.8834399000043
229,up,lower,9,96,62,3.443560600047931,106,1737921223,724.0460847000359
230,down,higher,8,42,77,0.6030586999841034,106,1737921225,725.3706784000387
231,up,higher,7,48,96,0.6259481000015512,106,1737921226,726.7174923999701
232,down,lower,7,53,21,1.0990489999530837,106,1737921228,728.5375216000248
233,up,lower,7,74,39,1.2945298999547958,106,1737921230,730.5530557000311
234,down,higher,6,98,67,1.193429599981755,106,1737921232,732.4674469999736
235,up,higher,5,56,61,1.042084600077942,106,1737921234,734.2317813999252
236,down,higher,5,28,33,2.2150739999487996,106,1737921236,737.1700456999242
237,up,higher,4,25,91,0.7763707999838516,106,1737921238,738.6624653999461
238,down,lower,4,95,16,1.8986395000247285,106,1737921241,741.2774044999387
239,down,lower,4,1,61,1.2614876999286935,106,1737921243,743.2613155000145
240,up,higher,5,47,3,0.6844289998989552,106,1737921244,744.6654418000253
241,up,lower,5,96,30,1.1505286000901833,106,1737921246,746.5368262999691
242,down,higher,4,44,98,1.039375799940899,106,1737921248,748.2965691999998
243,up,higher,3,84,58,1.4984668999677524,106,1737921250,750.5158299999312
244,down,lower,3,90,18,2.1216437000548467,106,1737921253,753.3583250000374
245,up,lower,3,76,23,1.027576900087297,106,1737921254,755.1063859999413
246,down,lower,2,74,95,2.529766199993901,106,1737921258,758.3573637999361
247,down,higher,2,74,83,2.0577315000118688,106,1737921260,761.1365888
248,up,lower,1,97,32,1.146964899962768,106,1737921262,763.0040874999249
249,down,higher,0,55,59,0.9614804999437183,106,1737921264,764.679410199984
250,up,higher,0,15,48,1.6304485000437126,106,1737921266,767.0315948999487
251,down,higher,0,30,97,1.286050399998203,106,1737921268,769.0305032000178
252,up,lower,0,93,66,1.3940406000474468,106,1737921270,771.1453944999957
253,down,lower,0,32,76,1.1190783000783995,106,1737921272,772.9773360999534
254,up,lower,0,55,78,5.248175300075673,106,1737921278,778.9473274999764
255,down,higher,0,47,35,0.7740601999685168,106,1737921280,780.4421927999938
256,up,higher,0,11,12,0.46117660007439554,106,1737921281,781.6184510999592
257,down,higher,0,37,49,0.8981450999854133,106,1737921283,783.2384008000372
258,up,lower,0,68,93,0.8778906000079587,106,1737921284,784.8374991000164
259,down,higher,0,10,80,0.7924925999250263,106,1737921286,786.3497470000293
260,up,higher,0,64,65,1.0274727999931201,106,1737921287,788.096598999924
261,up,lower,0,70,30,0.7747428000438958,106,1737921289,789.5764448000118
262,down,lower,0,66,45,0.7292783000739291,106,1737921290,791.019930099952
263,up,lower,0,31,86,1.1665373999858275,106,1737921292,792.9073793999851
264,down,higher,0,82,85,0.709781999932602,106,1737921294,794.3304209000198
265,up,higher,0,80,87,1.1031613000668585,106,1737921295,796.1547572999261
266,down,higher,0,45,6,0.6696510999463499,106,1737921297,797.545546600013
267,down,lower,0,40,77,1.0269442000426352,106,1737921299,799.2975426999619
268,up,higher,0,27,47,1.157052299939096,106,1737921300,801.1683766000206
269,down,lower,0,56,0,0.9638454000232741,106,1737921302,802.8527290000347
270,up,higher,1,35,75,1.0445514000020921,106,1737921304,804.6203845000127
271,down,higher,1,15,76,0.5691977000096813,106,1737921305,805.9116637000116
272,up,lower,0,37,54,0.8549096999922767,106,1737921307,807.4880947000347
273,up,higher,0,34,5,1.6050907999742776,106,1737921309,809.8141311999643
274,down,higher,0,88,28,1.3550643998896703,106,1737921311,811.889537399984
275,down,higher,0,63,33,0.6780909999506548,106,1737921313,813.2898320999229
276,up,higher,0,37,15,1.2218795999651775,106,1737921315,815.2324544999283
277,down,lower,0,50,24,1.4305779000278562,106,1737921317,817.383616099949
