,responses,targets,jitter,n1,n2,rt,pid,abs_time,time
0,down,lower,0,10,24,3.0434627999784425,9,1737991786,192.05313599994406
1,up,higher,1,35,16,1.143057300010696,9,1737991788,193.95895369991194
2,down,lower,2,98,65,1.2227073999820277,9,1737991790,195.96842389996164
3,up,higher,3,95,31,1.0012439999263734,9,1737991791,197.71515870001167
4,down,higher,4,30,66,0.853684899979271,9,1737991793,199.3318416000111
5,down,lower,3,45,30,0.9274509999668226,9,1737991795,201.0150133999996
6,down,lower,3,47,33,1.2066894000163302,9,1737991797,202.98404219991062
7,up,higher,3,23,56,0.8612236001063138,9,1737991798,204.60402279999107
8,up,higher,4,64,19,0.8356991999316961,9,1737991800,206.19335099996533
9,up,lower,4,75,30,0.8805173001019284,9,1737991801,207.82076829997823
10,up,higher,3,21,54,1.7336828999686986,9,1737991804,210.299766000011
11,up,higher,3,0,26,0.7253967999713495,9,1737991805,211.7844010000117
12,down,lower,3,52,60,0.7489659999264404,9,1737991807,213.2893017999595
13,up,higher,4,13,23,1.170844699954614,9,1737991809,215.21061780001037
14,up,higher,4,6,31,0.7016841999720782,9,1737991810,216.6728319999529
15,down,lower,4,96,47,0.7885185000486672,9,1737991812,218.21107839990873
16,up,higher,5,61,38,0.7368835000088438,9,1737991813,219.70864430000074
17,down,lower,5,53,17,0.9658656000392511,9,1737991815,221.43622569995932
18,up,higher,5,87,66,1.5116863999282941,9,1737991817,223.6822304999223
19,down,higher,6,29,18,0.7115029999986291,9,1737991819,225.13746239989996
20,down,higher,5,16,67,0.9784765000222251,9,1737991820,226.8637054999126
21,up,lower,4,31,99,0.9491200000047684,9,1737991822,228.5588961999165
22,up,higher,3,24,40,0.686351399985142,9,1737991824,230.00744729989674
23,down,higher,3,82,98,0.8162953000282869,9,1737991825,231.58797049999703
24,down,lower,2,68,7,1.426945099956356,9,1737991827,233.7775210000109
25,up,higher,2,53,32,0.6865833998890594,9,1737991829,235.20387159998063
26,down,lower,2,92,84,0.6062948000617325,9,1737991830,236.57580130000133
27,down,higher,10,47,50,0.6909616999328136,9,1737991834,240.84163119993173
28,down,lower,9,5,30,0.6842728999909014,9,1737991836,242.26636549993418
29,down,higher,10,65,17,0.9206851000199094,9,1737991838,243.9423007000005
30,down,lower,9,13,60,0.6017033999087289,9,1737991839,245.29256919992622
31,down,lower,9,3,50,0.6137703000567853,9,1737991840,246.650772199966
32,down,higher,9,30,5,1.1831551999785006,9,1737991842,248.5890180999413
33,down,lower,8,44,79,0.9185012000380084,9,1737991844,250.28125509992242
34,down,lower,8,42,86,1.001782099949196,9,1737991846,252.0390047999099
35,down,lower,8,72,58,1.119823900051415,9,1737991848,253.90506559994537
36,down,lower,9,94,72,0.5605145000154153,9,1737991849,255.21385639999062
37,up,lower,9,92,74,1.1803092999616638,9,1737991851,257.153547899914
38,down,lower,8,27,35,0.6929321000352502,9,1737991852,258.59375140001066
39,up,higher,8,22,68,1.067955999984406,9,1737991854,260.39344109990634
40,down,higher,8,6,20,0.973375599947758,9,1737991856,262.09971089998726
41,down,higher,7,30,71,1.1938301000045612,9,1737991858,264.0437223999761
42,down,lower,6,16,12,0.9795856999699026,9,1737991859,265.7788528999081
43,down,higher,6,6,37,1.0263138000154868,9,1737991861,267.5584443999687
44,up,higher,5,55,9,0.6239646000321954,9,1737991863,268.9391488999827
45,up,higher,5,84,99,0.8542237000074238,9,1737991864,270.5342266999651
46,down,higher,5,33,64,1.2799687999067828,9,1737991866,272.55972089990973
47,up,higher,4,79,48,0.7462985999882221,9,1737991868,274.06146110000554
48,down,lower,4,90,90,0.6712544999318197,9,1737991869,275.4930254999781
49,up,higher,4,47,36,0.6184960999526083,9,1737991870,276.87562419997994
50,up,lower,5,4,39,0.9838585999095812,9,1737991872,278.62039269995876
51,up,higher,0,0,51,0.6019862999673933,9,1737991875,281.7035096999025
52,up,higher,1,31,41,0.753298299969174,9,1737991877,283.2232282999903
53,up,higher,2,40,49,1.2371576000005007,9,1737991879,285.224256199901
54,up,higher,3,71,8,0.9713722999440506,9,1737991881,286.9568416000111
55,down,higher,4,55,14,1.288194500026293,9,1737991883,289.00559199997224
56,up,lower,3,93,74,1.1820215999614447,9,1737991885,290.94282599992584
57,up,higher,2,98,68,0.9708525999449193,9,1737991886,292.6637669999618
58,down,lower,2,3,36,0.7722029000287876,9,1737991888,294.1841920999577
59,up,higher,2,14,58,0.6350231999531388,9,1737991889,295.584354099934
60,down,lower,3,13,24,0.6338038999820128,9,1737991891,296.9794964999892
61,up,higher,3,83,94,0.516826199949719,9,1737991892,298.2467083999654
62,up,higher,3,40,23,0.8187853000126779,9,1737991893,299.81544989999384
63,down,lower,4,27,12,1.3676813999190927,9,1737991896,301.9493060999084
64,up,higher,4,56,96,0.754392100032419,9,1737991897,303.4619720999617
